,Actual_Job_Link,Company_Name,Design_Role,Doctorate,Functional_Area,Industry,Job_Application,Job_Post,Job_Title,Job_View,Key_Skills,Location,Num_Openings,PG,Role_Category,Skill_Experience,UG,min_experience,max_experience,min_salary,max_salary,Job_Title_lower,Position_Rank,Actual_Job_Title,Company_Name_lower,Company,Doc_require,PG_require,UG_require,Location_clean,loc_Bengaluru,loc_Delhi,loc_Mumbai,loc_Hyd,loc_Pune,loc_Kol,loc_Chennai
2062,https://www.naukri.com/job-listings-Sr-business-Analyst-Dreamsoft4u-P-Ltd-Jaipur-5-to-8-years-030816500157,Dreamsoft4u (P) Ltd.,Software Developer,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,30,59,Sr. business Analyst,401,Error,Jaipur,,Post Graduation Not Required,Programming & Design,Please refer to the Job description above,Any Graduate,5.0,8.0,,,sr. business analyst,senior,business analyst,dreamsoft4u (p) ltd.,dreamsoft4u (p) ltd.,No,No,Yes,Jaipur,,,,,,,
2063,https://www.naukri.com/job-listings-Business-Analyst-Anant-Global-Placement-Services-Indore-0-to-2-years-010717500630,Anant Global Placement Services,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Recruitment  /    Staffing,10,59,Business Analyst,40,Error,Indore,,MBA/PGDM,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.B.A / B.M.S,0.0,2.0,,,business analyst,mid_level,business analyst,anant global placement services,anant global placement services,No,Yes,Yes,Indore,,,,,,,
2064,https://www.naukri.com/job-listings-BUSINESS-ANALYST-Spry-Resources-India-Pvt-Ltd-Hyderabad-2-to-7-years-010517501093,Spry Resources India Pvt. Ltd.,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,427,59,BUSINESS ANALYST,908,Error,Hyderabad,,MBA/PGDM,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.B.A / B.M.S,2.0,7.0,,,business analyst,mid_level,business analyst,spry resources india pvt. ltd.,spry resources india pvt. ltd.,No,Yes,Yes,Hyderabad,,,,Hyderabad,,,
2065,https://www.naukri.com/job-listings-Business-Analyst-eTail-Consultants-Gurgaon-2-to-6-years-010517500675,eTail Consultants,Business Analyst,,"IT Software - DBA   ,     Datawarehousing",Courier  /    Transportation  /    Freight  /    Warehousing,127,59,Business Analyst,481,Error,Gurgaon,,MBA/PGDM,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.B.A / B.M.S,2.0,6.0,,,business analyst,mid_level,business analyst,etail consultants,etail consultants,No,Yes,Yes,Gurgaon,,Delhi NCR,,,,,
2066,https://www.naukri.com/job-listings-Business-Analyst-Intersoft-Bengaluru-3-to-6-years-010517500193,Intersoft,Business Analyst,,IT Software - Other,IT-Software  /    Software Services,447,59,Business Analyst,919,Error,Bengaluru,,M.Tech,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,3.0,6.0,,,business analyst,mid_level,business analyst,intersoft,intersoft,No,Yes,Yes,Bengaluru,Bengaluru,,,,,,
2068,https://www.naukri.com/job-listings-Business-Analyst-ECFY-Consulting-Pvt-Ltd-Mumbai-Mumbai-2-to-5-years-030316500989,ECFY Consulting Pvt Ltd,Business Analyst,,"Strategy   ,     Management Consulting   ,     Corporate Planning",Recruitment  /    Staffing,10,59,Business Analyst,259,Error,"Mumbai,    Mumbai",,Post Graduation Not Required,Corporate Planning/Consulting/Strategy,Please refer to the Job description above,Any Graduate,2.0,5.0,,,business analyst,mid_level,business analyst,ecfy consulting pvt ltd,ecfy consulting pvt ltd,No,No,Yes,"Mumbai,    Mumbai",,,Mumbai,,,,
2069,https://www.naukri.com/job-listings-Business-Analyst-Dharam-Singh-Singhaniya-Jaipur-3-to-5-years-030217502220,Dharam Singh Singhaniya,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,10,59,Business Analyst,245,Error,Jaipur,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,3.0,5.0,,,business analyst,mid_level,business analyst,dharam singh singhaniya,dharam singh singhaniya,No,No,Yes,Jaipur,,,,,,,
2070,https://www.naukri.com/job-listings-Business-Analyst-Tangoe-Inc-Bengaluru-2-to-5-years-030217502014,"Tangoe, Inc.",Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,520,59,Business Analyst,1300,Error,Bengaluru,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,2.0,5.0,,,business analyst,mid_level,business analyst,"tangoe, inc.","tangoe, inc.",No,No,Yes,Bengaluru,Bengaluru,,,,,,
2071,https://www.naukri.com/job-listings-Business-Analyst-ABK-Software-Services-Pvt-Ltd-Bengaluru-5-to-8-years-030217501855,ABK Software Services Pvt. Ltd.,Business Analyst,,IT Software - Other,IT-Software  /    Software Services,10,59,Business Analyst,306,Error,Bengaluru,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,5.0,8.0,,,business analyst,mid_level,business analyst,abk software services pvt. ltd.,abk software services pvt. ltd.,No,No,Yes,Bengaluru,Bengaluru,,,,,,
2072,https://www.naukri.com/job-listings-Business-Analyst-Pragmasys-Consulting-Mumbai-3-to-7-years-030217500100,Pragmasys Consulting,Business Analyst,,IT Software - Other,Recruitment  /    Staffing,10,59,Business Analyst,386,Error,Mumbai,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,3.0,7.0,,,business analyst,mid_level,business analyst,pragmasys consulting,pragmasys consulting,No,No,Yes,Mumbai,,,Mumbai,,,,
2073,https://www.naukri.com/job-listings-Business-Analyst-BizAcuity-Solutions-Hyderabad-2-to-4-years-030216503906,BizAcuity Solutions,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,10,59,Business Analyst,122,Error,Hyderabad,,"MCA, Any Postgraduate",System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,2.0,4.0,,,business analyst,mid_level,business analyst,bizacuity solutions,bizacuity solutions,No,Yes,Yes,Hyderabad,,,,Hyderabad,,,
2074,https://www.naukri.com/job-listings-Business-Analyst-Velan-Info-Services-India-Pvt-Ltd-Coimbatore-2-to-7-years-030216503859,Velan Info Services India Pvt. Ltd.,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,50,59,Business Analyst,299,Error,Coimbatore,,M.Tech,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,2.0,7.0,,,business analyst,mid_level,business analyst,velan info services india pvt. ltd.,velan info services india pvt. ltd.,No,Yes,Yes,Coimbatore,,,,,,,
2075,https://www.naukri.com/job-listings-Business-Analyst-PAL-InfoCom-Technologies-Pvt-Ltd-Mohali-0-to-1-years-030216500164,PAL InfoCom Technologies Pvt. Ltd,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,55,59,Business Analyst,338,Error,Mohali,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,0.0,1.0,,,business analyst,mid_level,business analyst,pal infocom technologies pvt. ltd,pal infocom technologies pvt. ltd,No,No,Yes,Mohali,,,,,,,
2076,https://www.naukri.com/job-listings-Business-Analyst-ValeurHR-E-Solutions-Pvt-Ltd-Bengaluru-8-to-13-years-021216500495,ValeurHR E-Solutions Pvt. Ltd.,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,10,59,Business Analyst,142,Error,Bengaluru,,Any Postgraduate,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,8.0,13.0,,,business analyst,mid_level,business analyst,valeurhr e-solutions pvt. ltd.,valeurhr e-solutions pvt. ltd.,No,Yes,Yes,Bengaluru,Bengaluru,,,,,,
2077,https://www.naukri.com/job-listings-Business-Analyst-Roamsoft-Technologies-Pvt-Ltd-Chennai-Chennai-0-to-1-years-021115500010,Roamsoft Technologies Pvt Ltd,Business Analyst,,IT Software - Other,IT-Software  /    Software Services,10,59,Business Analyst,38,Error,"Chennai,    Chennai",,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,0.0,1.0,,,business analyst,mid_level,business analyst,roamsoft technologies pvt ltd,roamsoft technologies pvt ltd,No,No,Yes,"Chennai,    Chennai",,,,,,,Chennai
2078,https://www.naukri.com/job-listings-Business-Analyst-Naaptol-Online-Shopping-Pvt-Ltd-Mumbai-2-to-6-years-020517500464,Naaptol Online Shopping Pvt Ltd,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Retail  /    Wholesale,593,59,Business Analyst,1138,Error,Mumbai,,M.Tech,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,2.0,6.0,,,business analyst,mid_level,business analyst,naaptol online shopping pvt ltd,naaptol online shopping pvt ltd,No,Yes,Yes,Mumbai,,,Mumbai,,,,
2079,https://www.naukri.com/job-listings-Business-Analyst-ECFY-Consulting-Pvt-Ltd-Chennai-Mumbai-2-to-5-years-020316500290,ECFY Consulting Pvt. Ltd.,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Recruitment  /    Staffing,14,59,Business Analyst,377,Error,"Chennai,    Mumbai",,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,2.0,5.0,,,business analyst,mid_level,business analyst,ecfy consulting pvt. ltd.,ecfy consulting pvt. ltd.,No,No,Yes,"Chennai,    Mumbai",,,Mumbai,,,,Chennai
2080,https://www.naukri.com/job-listings-Business-Analyst-Consent-Tech-Hyderabad-2-to-7-years-020216503563,Consent Tech,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,10,59,Business Analyst,119,Error,Hyderabad,,MBA/PGDM,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.B.A / B.M.S,2.0,7.0,,,business analyst,mid_level,business analyst,consent tech,consent tech,No,Yes,Yes,Hyderabad,,,,Hyderabad,,,
2081,https://www.naukri.com/job-listings-Business-Analyst-Data-Cross-Solution-Ahmedabad-2-to-7-years-020216501484,Data Cross Solution,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,10,59,Business Analyst,296,Error,Ahmedabad,,M.Tech,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,2.0,7.0,,,business analyst,mid_level,business analyst,data cross solution,data cross solution,No,Yes,Yes,Ahmedabad,,,,,,,
2082,https://www.naukri.com/job-listings-Business-Analyst-eDreamz-Technologies-Pvt-Ltd-Pune-Pune-1-to-2-years-020216500792,eDreamz Technologies Pvt. Ltd.,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,83,59,Business Analyst,331,Error,"Pune,    Pune",,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,1.0,2.0,,,business analyst,mid_level,business analyst,edreamz technologies pvt. ltd.,edreamz technologies pvt. ltd.,No,No,Yes,"Pune,    Pune",,,,,Pune,,
2083,https://www.naukri.com/job-listings-Business-Analyst-Gray-Matrix-Mumbai-Mumbai-2-to-4-years-020216500120,Gray Matrix,Business Analyst,,IT Software - Other,IT-Software  /    Software Services,10,59,Business Analyst,173,Error,"Mumbai,    Mumbai",,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,2.0,4.0,,,business analyst,mid_level,business analyst,gray matrix,gray matrix,No,No,Yes,"Mumbai,    Mumbai",,,Mumbai,,,,
2084,https://www.naukri.com/job-listings-Project-Managers-Business-Analyst-XICOM-TECHNOLOGIES-LTD-Delhi-2-to-5-years-011116500855,XICOM TECHNOLOGIES LTD.,Project Manager-IT/Software,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,10,59,Project Managers / Business Analyst,92,Error,Delhi,,Any Postgraduate,Project Management,Please refer to the Job description above,B.Tech/B.E.,2.0,5.0,,,project managers / business analyst,mid_level,business analyst,xicom technologies ltd.,xicom technologies ltd.,No,Yes,Yes,Delhi,,Delhi NCR,,,,,
2085,https://www.naukri.com/job-listings-Business-Analyst-Intersoft-Bengaluru-3-to-6-years-011016500571,Intersoft,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Recruitment  /    Staffing,10,59,Business Analyst,163,Error,Bengaluru,,MBA/PGDM,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.B.A / B.M.S,3.0,6.0,,,business analyst,mid_level,business analyst,intersoft,intersoft,No,Yes,Yes,Bengaluru,Bengaluru,,,,,,
2086,https://www.naukri.com/job-listings-BUSINESS-ANALYST-Adviser-Street-Indore-2-to-7-years-010917501287,Adviser Street,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Banking  /    Financial Services  /    Broking,10,48,BUSINESS ANALYST,81,Error,Indore,,"M.Tech, MCA",System Design/Implementation/ERP/CRM,Please refer to the Job description above,"B.Tech/B.E., BCA, B.Sc",2.0,7.0,,,business analyst,mid_level,business analyst,adviser street,adviser street,No,Yes,Yes,Indore,,,,,,,
2087,https://www.naukri.com/job-listings-Business-Analyst-JOBWORLD-INDIA-Bengaluru-5-to-7-years-010916500160,JOBWORLD INDIA,Business Analyst,,IT Software - Other,Recruitment  /    Staffing,12,59,Business Analyst,156,Error,Bengaluru,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,5.0,7.0,,,business analyst,mid_level,business analyst,jobworld india,jobworld india,No,No,Yes,Bengaluru,Bengaluru,,,,,,
2088,https://www.naukri.com/job-listings-Business-Consultant-Business-Analyst-HCM-Payroll-Konnect-Consultancy-Pune-2-to-5-years-010817501651,Konnect Consultancy,Business Analyst,,IT Software - Other,Recruitment  /    Staffing,61,59,Business Consultant/  Business Analyst-  HCM Payroll,191,Error,Pune,,Any Postgraduate,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,2.0,5.0,,,business consultant/  business analyst-  hcm payroll,mid_level,business analyst,konnect consultancy,konnect consultancy,No,Yes,Yes,Pune,,,,,Pune,,
2089,https://www.naukri.com/job-listings-Business-Analyst-PNB-Housing-Finance-Ltd-Delhi-4-to-5-years-010817500479,PNB Housing Finance Ltd.,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Banking  /    Financial Services  /    Broking,41,59,Business Analyst,127,Error,Delhi,,"M.Tech, MCA",System Design/Implementation/ERP/CRM,Please refer to the Job description above,"B.Tech/B.E., BCA, B.Sc",4.0,5.0,,,business analyst,mid_level,business analyst,pnb housing finance ltd.,pnb housing finance ltd.,No,Yes,Yes,Delhi,,Delhi NCR,,,,,
2090,https://www.naukri.com/job-listings-Business-Analyst-IT-CCompany-Jaipur-Biztech-IT-Consultancy-Pvt-Ltd-Jaipur-1-to-2-years-010717506560,Biztech IT Consultancy Pvt. Ltd.,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,10,59,"Business Analyst, IT CCompany, Jaipur",92,Error,Jaipur,,MBA/PGDM,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.B.A / B.M.S,1.0,2.0,,,"business analyst, it ccompany, jaipur",mid_level,business analyst,biztech it consultancy pvt. ltd.,biztech it consultancy pvt. ltd.,No,Yes,Yes,Jaipur,,,,,,,
2091,https://www.naukri.com/job-listings-Business-Analyst-IT-CCompany-Jaipur-Dazzling-Careers-Jaipur-1-to-2-years-010717506517,Dazzling Careers,IT/Technical Content Developer,,"IT Software - Application Programming   ,     Maintenance",Recruitment  /    Staffing,10,59,"Business Analyst, IT CCompany, Jaipur",56,Error,Jaipur,,Post Graduation Not Required,Other,Please refer to the Job description above,B.Tech/B.E.,1.0,2.0,,,"business analyst, it ccompany, jaipur",mid_level,business analyst,dazzling careers,dazzling careers,No,No,Yes,Jaipur,,,,,,,
2092,https://www.naukri.com/job-listings-Business-Analyst-IT-CCompany-Jaipur-Star-Ikon-Placement-Services-LLP-Jaipur-1-to-2-years-010717506497,Star Ikon Placement Services LLP,IT/Technical Content Developer,,"IT Software - Application Programming   ,     Maintenance",Recruitment  /    Staffing,10,59,"Business Analyst, IT CCompany, Jaipur",54,Error,Jaipur,,Post Graduation Not Required,Other,Please refer to the Job description above,B.Tech/B.E.,1.0,2.0,,,"business analyst, it ccompany, jaipur",mid_level,business analyst,star ikon placement services llp,star ikon placement services llp,No,No,Yes,Jaipur,,,,,,,
2093,https://www.naukri.com/job-listings-Business-Analyst-Finite-HR-Consulting-Private-Limited-Mumbai-1-to-3-years-010717506277,Finite HR Consulting Private Limited,IT/Technical Content Developer,,"IT Software - Application Programming   ,     Maintenance",Strategy  /    Management Consulting Firms,37,59,Business Analyst,174,Error,Mumbai,,Post Graduation Not Required,Other,Bachelor/ master's degree in any categories,B.Tech/B.E.,1.0,3.0,,,business analyst,mid_level,business analyst,finite hr consulting private limited,finite hr consulting private limited,No,No,Yes,Mumbai,,,Mumbai,,,,
2094,https://www.naukri.com/job-listings-Business-Analyst-W3CARE-TECHNOLOGIES-Jaipur-1-to-2-years-010717502290,W3CARE TECHNOLOGIES,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,11,59,Business Analyst,97,Error,Jaipur,,MBA/PGDM,System Design/Implementation/ERP/CRM,"Educational Background Engineering Degree (B- Tech in computers or MCA,  or BCA and MBA)


 Candidate should have experience in:


 a)	Requirement Gathering -  Understanding of client's requirements and business process.
 b)	Collect time estimations from development team.
 c)	Development of functional specifications (SRS development) and system design specifications for client engagements.
 d)	Co- ordination with design and development team.",B.B.A / B.M.S,1.0,2.0,,,business analyst,mid_level,business analyst,w3care technologies,w3care technologies,No,Yes,Yes,Jaipur,,,,,,,
2095,https://www.naukri.com/job-listings-Business-Analyst-Eklavyagroup-Kolkata-2-to-7-years-010717500923,Eklavyagroup,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Strategy  /    Management Consulting Firms,108,59,Business Analyst,399,Error,Kolkata,,MBA/PGDM,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.B.A / B.M.S,2.0,7.0,,,business analyst,mid_level,business analyst,eklavyagroup,eklavyagroup,No,Yes,Yes,Kolkata,,,,,,Kolkata,
2096,https://www.naukri.com/job-listings-Business-Analyst-Sr-Business-Analyst-Analytics-Hansa-Customer-Equity-Pvt-Ltd-Bengaluru-4-to-6-years-010216504969,Hansa Customer Equity Pvt. Ltd.,Business/EDP Analyst,,"ITES   ,     BPO   ,     KPO   ,     LPO   ,     Customer Service   ,     Operations",IT-Software  /    Software Services,10,59,Business Analyst/  Sr. Business Analyst  Analytics,140,Error,Bengaluru,,MBA/PGDM,Operations,Please refer to the Job description above,B.B.A / B.M.S,4.0,6.0,,,business analyst/  sr. business analyst  analytics,senior,business analyst,hansa customer equity pvt. ltd.,hansa customer equity pvt. ltd.,No,Yes,Yes,Bengaluru,Bengaluru,,,,,,
2097,https://www.naukri.com/job-listings-Business-Analyst-BizAcuity-Bengaluru-2-to-4-years-010216503801,BizAcuity,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,10,59,Business Analyst,104,Error,Bengaluru,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,2.0,4.0,,,business analyst,mid_level,business analyst,bizacuity,bizacuity,No,No,Yes,Bengaluru,Bengaluru,,,,,,
2098,https://www.naukri.com/job-listings-Business-Analyst-DotMappers-IT-Pvt-Ltd-Bengaluru-Bengaluru-Bangalore-2-to-5-years-010216502760,DotMappers IT Pvt Ltd,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,10,59,Business Analyst,130,Error,"Bengaluru,    Bengaluru / Bangalore",,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,2.0,5.0,,,business analyst,mid_level,business analyst,dotmappers it pvt ltd,dotmappers it pvt ltd,No,No,Yes,"Bengaluru,    Bengaluru / Bangalore",Bengaluru,,,,,,
2099,https://www.naukri.com/job-listings-Business-Analyst-Weblounge-Rajkot-Ahmedabad-1-to-2-years-010216500747,Weblounge,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,10,59,Business Analyst,201,Error,"Rajkot,    Ahmedabad",,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,Any Graduate,1.0,2.0,,,business analyst,mid_level,business analyst,weblounge,weblounge,No,No,Yes,"Rajkot,    Ahmedabad",,,,,,,
2100,https://www.naukri.com/job-listings-Business-Analyst-MBA-Finance-Skills-Hr-Chennai-6-to-11-years-100717500359,Skills Hr,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Recruitment  /    Staffing,63,59,Business Analyst (MBA Finance),320,Error,Chennai,,MBA/PGDM,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.A,6.0,11.0,,,business analyst (mba finance),mid_level,business analyst,skills hr,skills hr,No,Yes,Yes,Chennai,,,,,,,Chennai
2102,https://www.naukri.com/job-listings-Business-Analyst-Operations-REConnect-Energy-Mumbai-0-to-1-years-061017502265,REConnect Energy,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Media  /    Entertainment  /    Internet,47,13,Business Analyst (Operations),363,Error,Mumbai,,MBA/PGDM,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.B.A / B.M.S,0.0,1.0,,,business analyst (operations),mid_level,business analyst,reconnect energy,reconnect energy,No,Yes,Yes,Mumbai,,,Mumbai,,,,
2103,https://www.naukri.com/job-listings-Business-Analyst-Osiz-Technologies-Private-Limited-Madurai-1-to-3-years-111017502147,Osiz Technologies Private Limited,Business Analyst,,IT Software - Other,IT-Software  /    Software Services,10,8,Business Analyst,10,Error,Madurai,,M.Tech,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,1.0,3.0,,,business analyst,mid_level,business analyst,osiz technologies private limited,osiz technologies private limited,No,Yes,Yes,Madurai,,,,,,,
2104,https://www.naukri.com/job-listings-Business-Analyst-Jharkhand-Luminous-Infoways-private-limited-jharkhand-7-to-12-years-111017502134,Luminous Infoways private limited,Software Developer,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,10,8,Business Analyst : Jharkhand,14,Error,jharkhand,,M.Tech,Programming & Design,Please refer to the Job description above,B.Tech/B.E.,7.0,12.0,,,business analyst : jharkhand,mid_level,business analyst,luminous infoways private limited,luminous infoways private limited,No,Yes,Yes,jharkhand,,,,,,,
2105,https://www.naukri.com/job-listings-Business-Analyst-MicroObjects-Pvt-Ltd-Kochi-Kochi-1-to-4-years-101017502248,MicroObjects Pvt.Ltd,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,10,9,Business Analyst,43,Error,"Kochi,    Kochi",,M.Tech,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,1.0,4.0,,,business analyst,mid_level,business analyst,microobjects pvt.ltd,microobjects pvt.ltd,No,Yes,Yes,"Kochi,    Kochi",,,,,,,
2106,https://www.naukri.com/job-listings-Business-Analyst-rainbowhrconsulting-Bengaluru-2-to-5-years-101017501917,rainbowhrconsulting,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Recruitment  /    Staffing,10,9,Business Analyst,41,Error,Bengaluru,,M.Tech,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,2.0,5.0,,,business analyst,mid_level,business analyst,rainbowhrconsulting,rainbowhrconsulting,No,Yes,Yes,Bengaluru,Bengaluru,,,,,,
2107,https://www.naukri.com/job-listings-Associate-Business-Analyst-Business-Analyst-Fidelity-Investments-Bengaluru-7-to-10-years-061017503266,Fidelity Investments,Business Analyst,,IT Software - Other,Banking  /    Financial Services  /    Broking,19,13,Associate Business Analyst / Business Analyst,195,Error,Bengaluru,,MBA/PGDM,System Design/Implementation/ERP/CRM,"Education and Experience 
Graduate or Post Graduate 
3 7 years experience in voice/ non- voice operations",B.B.A / B.M.S,7.0,10.0,,,associate business analyst / business analyst,mid_level,business analyst,fidelity investments,fidelity investments,No,Yes,Yes,Bengaluru,Bengaluru,,,,,,
2108,https://www.naukri.com/job-listings-BUSINESS-ANALYST-ECPS-PVT-LT-Mumbai-2-to-7-years-250917501309,ECPS PVT. LT,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,35,24,BUSINESS ANALYST,201,Error,Mumbai,,M.Tech,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,2.0,7.0,,,business analyst,mid_level,business analyst,ecps pvt. lt,ecps pvt. lt,No,Yes,Yes,Mumbai,,,Mumbai,,,,
2109,https://www.naukri.com/job-listings-BUSINESS-ANALYST-ECPS-PVT-LT-Pune-0-to-5-years-250917501298,ECPS PVT. LT,Business Analyst,,IT Software - Other,IT-Software  /    Software Services,90,24,BUSINESS ANALYST,459,Error,Pune,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,0.0,5.0,,,business analyst,mid_level,business analyst,ecps pvt. lt,ecps pvt. lt,No,No,Yes,Pune,,,,,Pune,,
2110,https://www.naukri.com/job-listings-DSIT-GCC-Business-Analyst-Shell-India-Markets-Private-Limited-Bengaluru-6-to-11-years-190917500156,Shell India Markets Private Limited,Business Analyst,,"IT Software - ERP   ,     CRM",Oil and Gas  /    Energy  /    Power  /    Infrastructure,10,30,DSIT - GCC - Business Analyst,142,Error,Bengaluru,,"M.Tech, MCA",System Design/Implementation/ERP/CRM,"Key competences 
SAP experienced 
Track-record of successful ERP/ systems implementations covering MM 
At least two, preferably more than three prior R/ 3 (or similar) implementation experiences; either as a team member or consultant.  
Excellent analytical and problem-solving skills 
Delivery focused with doer/ hands-on attitude 
Skilled in requirements gathering and documenting from a technical solution perspective 
Ability to participate in blueprint and design sessions, review options and provide recommendations while communicating the benefits, risks, and constraints to both the business and IT stakeholders 
Excellent written and spoken English communication skills 
Organized and methodical.  Ability to plan and implement per plan though coping with a level of uncertainty and risk 
Ability to prioritize and multi-task with a consistent track record of meeting deadlines while optimizing customer satisfaction 
Keeps oversight of all activities in his space, but with eye for detail 
Experienced virtual team worker 
Experience working on project(s) with IT/ application and data components 
Effective influencer able to influence without direct reporting relationships Preferences 
Experienced in Global working environment 
Project Management Experience a plus 
Business Analysis Certification (or comparable) a plus 
SAP Certification a plus 
Experience in ABAP a plus 
Experience of working in Agile projects Behaviors Authenticity: 

Inspire by personal integrity, transparency and humility 
Resilient under pressure, strengthened by adversity 
Assess risk and take decisions under pressure 

Performance: 

Lead delivery of extraordinary outcomes for the business, especially apply changes without business interruption 

Growth: 

Set direction and capture opportunities to generate sustainable value 
Active in external environment for new perspectives and opportunities.  Especially build up further technical knowledge by gathering information from the outside world 

Collaboration: 

Collaborate across boundaries at pace, embrace diversity and cultures 
Influence without formal authority","B.Tech/B.E., BCA, B.Sc",6.0,11.0,,,dsit - gcc - business analyst,mid_level,business analyst,shell india markets private limited,shell india markets private limited,No,Yes,Yes,Bengaluru,Bengaluru,,,,,,
2111,https://www.naukri.com/job-listings-BUSINESS-ANALYST-ECPS-PVT-LT-Bengaluru-5-to-10-years-250917501320,ECPS PVT. LT,Business Analyst,,IT Software - Other,IT-Software  /    Software Services,36,24,BUSINESS ANALYST,206,Error,Bengaluru,,M.Tech,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,5.0,10.0,,,business analyst,mid_level,business analyst,ecps pvt. lt,ecps pvt. lt,No,Yes,Yes,Bengaluru,Bengaluru,,,,,,
