,Job_Link,Job_Title,Company_Name,Experience,Location,SalaryI,Num_Openings,Job_Post,Job_Application,Job_View,Salary,Industry,Functional_Area,Role_Category,Design_Role,Key_Skills,Skill_Experience,UG,PG,Doctorate
197,https://www.naukri.com/job-listings-Senior-Business-Analyst-SAS-R-Python-Banking-Domain-HuQuo-Delhi-NCR-Bengaluru-3-to-5-years-070917900295?src=jobsearchDesk&sid=15083907646274&xp=39,Senior Business Analyst - SAS/ R/ Python - Banking Domain,HuQuo,3 - 5 yrs,"Delhi NCR,    Bengaluru",Not Disclosed by Recruiter,,Posted 42 days ago,687,1500+,Not Disclosed by Recruiter,Banking  /    Financial Services  /    Broking,Analytics & Business Intelligence,Analytics & BI,Business Analyst,"Machine Learning,SAS SQL,Data Extraction,R,Model Development,Excel,Data Analysis,Analytics,Business Analysis,Python,Business Analyst ",,Any Graduate - Any Specialization,MBA/PGDM - Any Specialization,Doctorate Not Required
198,https://www.naukri.com/job-listings-Senior-Business-Analyst-Banking-retail-Analytics-Consulting-Firm-HuQuo-Delhi-NCR-Gurgaon-3-to-6-years-060917901320?src=jobsearchDesk&sid=15083907646274&xp=40,Senior Business Analyst - Banking/retail Analytics - Consulting Firm,HuQuo,3 - 6 yrs,"Delhi NCR,    Gurgaon",Not Disclosed by Recruiter,,Posted 43 days ago,463,1002,Not Disclosed by Recruiter,Banking  /    Financial Services  /    Broking,Analytics & Business Intelligence,Analytics & BI,Business Analyst,"retail analytics,business analysis,excel,sas,data analytics,vba,consulting,problem solving,business analyst,Analyst ",,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
199,https://www.naukri.com/job-listings-Senior-Business-Analyst-AML-KYC-HuQuo-Delhi-NCR-4-to-6-years-060917901060?src=jobsearchDesk&sid=15083907646274&xp=41,Senior Business Analyst - AML / KYC,HuQuo,4 - 6 yrs,Delhi NCR,Not Disclosed by Recruiter,,Posted 43 days ago,345,931,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - DBA   ,     Datawarehousing",System Design/Implementation/ERP/CRM,Business Analyst,"Business Analyst,Business Analysis,BASE SAS,SAS Macros,Sql,UNIX ",,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
200,https://www.naukri.com/job-listings-Urgent-Requirement-for-Female-Business-Analyst-Etail-Private-Limited-Delhi-NCR-Sikandarpur-2-to-5-years-010917002734?src=jobsearchDesk&sid=15083907646274&xp=42,Urgent Requirement for Female Business Analyst,Etail Private Limited,2 - 5 yrs,Delhi NCR(Sikandarpur),"10,00,000 - 15,00,000 P.A.",Openings: 3,Posted 48 days ago,1046,2000+,"INR  10,00,000 - 15,00,000 P.A.",Internet  /    Ecommerce,Analytics & Business Intelligence,Analytics & BI,Business Analyst,"Business Intelligence,Data Modeling,SQL,Macros,Business Analysis,Business Modeling,Data Analysis,Advanced Excel,Dashboards,Analytics ","Only Female Candidates will be considered for this profileMaster's Degree from premium B School in a quantitative discipline such as Quantitative Finance, or Operations Research	Experience with Tableau and R	Exposure to software development process	Analytical mindset and ability to see the big picture and influence others	Detail-oriented and must have an aptitude for solving unstructured problems. The role will require the ability to extract data from various sources and to design/construct/execute complex analyses to finally come up with data/reports that help solve the business problemStrong oral, written and presentation skills combined with the ability to lead group discussions and explaining complex solutions	Ability to apply analytical, computer, statistical and quantitative problem-solving skills is required	Ability to work effectively in a multi-task, high volume environment	Ability to be adaptable and flexible in responding to deadlines and workflow fluctuations","Any Graduate - Any Specialization, B.B.A / B.M.S - Management","MBA/PGDM - Any Specialization, HR/Industrial Relations",
201,https://www.naukri.com/job-listings-Senior-Business-Analyst-SAS-Data-Analytics-Firm-HuQuo-Delhi-NCR-Gurgaon-3-to-8-years-060917901418?src=jobsearchDesk&sid=15083907646274&xp=43,Senior Business Analyst - SAS Data - Analytics Firm,HuQuo,3 - 8 yrs,"Delhi NCR,    Gurgaon",Not Disclosed by Recruiter,,Posted 42 days ago,579,1460,Not Disclosed by Recruiter,KPO  /    Research  /    Analytics,Analytics & Business Intelligence,Analytics & BI,Business Analyst,"SQL,Business Analysis,Data Analytics,Data Mining,SAS,VBA,Strong Communication Skills,Senior Management ",,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
202,https://www.naukri.com/job-listings-Business-Analyst-Igniva-Infotech-Pvt-Ltd-Mohali-1-to-4-years-250917006275?src=jobsearchDesk&sid=15083907646274&xp=44,Business Analyst,Igniva Infotech Pvt. Ltd.,1 - 4 yrs,Mohali,"1,00,000 - 4,00,000 P.A.",,Posted 10 days ago,62,451,"INR  1,00,000 - 4,00,000 P.A.",IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",System Design/Implementation/ERP/CRM,Business Analyst,"business analysis,Business Analyst,requirement gathering,wireframing,wireframe,brd,frd ",Please refer to the Job description above,B.Tech/B.E. - Any Specialization,,
203,https://www.naukri.com/job-listings-Business-Analyst-wallet-mobile-Applications-Future-Retail-Limited-Mumbai-4-to-7-years-101017005626?src=jobsearchDesk&sid=15083907646274&xp=46,Business Analyst - Payment/wallet/mobile Applications,Future Retail Limited,4 - 7 yrs,Mumbai,"5,00,000 - 10,00,000 P.A.",,Posted 9 days ago,740,1038,"INR  5,00,000 - 10,00,000 P.A.",IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",Programming & Design,System Analyst,"Brd,Feasibility Analysis,Business Case Development,Business Analysis,UAT,Cost Benefit Analysis,Project Management,User Acceptance Testing,Analytics,Reporting,payment domain,IOS,Mobility,wallet,mobile wallet,mobile payment,mcommerce,mobile commerce ",Please refer to the Job description above,B.Tech/B.E. - Any Specialization,Post Graduation Not Required,Doctorate Not Required
204,https://www.naukri.com/job-listings-Business-Development-Executive-business-Analysts-Startup-Codersbrain-Bengaluru-1-to-2-years-061017900024?src=jobsearchDesk&sid=15083907646274&xp=50,Business Development Executive (business Analysts),Startup-Codersbrain,1 - 2 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 13 days ago,31,334,Not Disclosed by Recruiter,Internet  /    Ecommerce,"Sales   ,     Retail   ,     Business Development",Retail Sales,Sales Executive/Officer,"Business Development,International Sales,Web Development,Web Technologies,Interpersonal Skills,Technical Skills,Communication Skills ",Currently we are looking for Business Analysts with 1 to 2 years of experience. Salary is no bar for the deserving candidate. Candidates must have the following technical skills:,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
205,https://www.naukri.com/job-listings-Business-Analyst-bpm-NJ-IndiaInvest-Pvt-Ltd-Surat-0-to-5-years-041017005110?src=jobsearchDesk&sid=15083908281622&xp=2,Business Analyst (bpm),NJ IndiaInvest Pvt Ltd,0 - 5 yrs,Surat,"50,000 - 2,50,000 P.A.",,Posted 15 days ago,40,252,"INR  50,000 - 2,50,000 P.A. Performance incentives (yearly Basis)",Banking  /    Financial Services  /    Broking,Analytics & Business Intelligence,Analytics & BI,Business Analyst,"Business Analyst,system analyst,system engineer,BPM ","ANALYTICAL THINKING, CO-ORDINATION, PROCESS ORIENTATION, TECHNICAL KNOWLEDGE",Any Graduate - Any Specialization,"Any Postgraduate, MBA/PGDM - Any Specialization",
206,https://www.naukri.com/job-listings-Sr-Business-Analyst-Hytechpro-Hytech-Professionals-India-Pvt-Ltd-Noida-4-to-8-years-030517003216?src=jobsearchDesk&sid=15083908281622&xp=3,Sr. Business Analyst- Hytechpro,Hytech Professionals India Pvt Ltd,4 - 8 yrs,Noida,Not Disclosed by Recruiter,,Posted 9 days ago,2000+,3500+,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",System Design/Implementation/ERP/CRM,Business Analyst,"business analysis,sdlc,stlc,requirement gathering,use case,project planning,project execution ","Business Analyst with good exp in requirement gathering
Strong documentation & client interaction skills
Write functional specifications, develop use cases, wire frames for software requirement
Client follows ups, Co-ordination with the Team",B.Tech/B.E. - Any Specialization,MCA - Computers,
207,https://www.naukri.com/job-listings-Business-Analyst-Project-Coordinator-Web-Development-5-Days-Woking-Credence-Digital-Marketing-Pvt-Ltd-Delhi-1-to-3-years-010917007978?src=jobsearchDesk&sid=15083908281622&xp=5,Business Analyst/ Project Coordinator( Web Development)- 5 Days Woking,Credence Digital Marketing Pvt. Ltd.,1 - 3 yrs,Delhi,"2,50,000 - 3,50,000 P.A.",,Posted 15 days ago,614,1500+,"INR  2,50,000 - 3,50,000 P.A.",IT-Software  /    Software Services,Analytics & Business Intelligence,Analytics & BI,Business Analyst,"Business Analysis,Project Coordination,Team Coordination,Web Development,Web Technologies,Delivery Management,project management,project planning,project execution,requirment gathering,wireframing ","Good Communication Skills, Convincing Skills, Pleasant and Presentable Personality
Strong data handling and ability to apply statistical/quantitative techniques",Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,
208,https://www.naukri.com/job-listings-Business-Analyst-industrybuying-com-Delhi-NCR-1-to-2-years-220817901404?src=jobsearchDesk&sid=15083908281622&xp=6,Business Analyst,industrybuying.com,1 - 2 yrs,Delhi NCR,Not Disclosed by Recruiter,,Posted 58 days ago,1084,1500+,Not Disclosed by Recruiter,Internet  /    Ecommerce,"IT Software - DBA   ,     Datawarehousing",System Design/Implementation/ERP/CRM,Business Analyst,"Business Analyst,Business Analysis,Pentaho,Talend BI,SSIS,informatica,SQL server,Posterger SQL,Mysql,oracle,R programming ","Desired Profile :- SQL (structured query language ) it could be on SQL server, Posterger SQL, Mysql, oracle etc- Business intelligence tool knowledge like Pentaho, Talend BI, SSIS and informatica ( check any one of them priority is Pentaho and talend)- Excel, Tableau and R programming.- Good knowledge statistics, business regression modelling.",Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
209,https://www.naukri.com/job-listings-Hiring-Lead-Business-Analyst-Mumbai-Crimson-Interactive-Pvt-Ltd-Mumbai-4-to-8-years-050717005430?src=jobsearchDesk&sid=15083908281622&xp=9,Hiring Lead Business Analyst - Mumbai,Crimson Interactive Pvt. Ltd.,4 - 8 yrs,Mumbai,Not Disclosed by Recruiter,Openings: 1,Posted 36 days ago,2000+,7000+,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",System Design/Implementation/ERP/CRM,Business Analyst,"business analysis,user acceptance testing,requirements,information technology,communication skills,brd,frd,ba,srs,sdlc,software engineer life cycle,requirement gathering,gap analysis,Workflow ","Minimum 4 year relevant experience as a Business AnalystHands on experience on various documentation like BRD, SRS, FSD.Ability to perform under pressure, prioritizing and scoping in multiple projects simultaneouslyDemonstrated ability to make decisions and stay focused in a fast-paced environmentDemonstrable skills in leadership, effective communication and matrix management.High energy individual with determination, integrity, and a belief in the pursuit of excellenceExcellent communication skills both written and verbal",Any Graduate - Any Specialization,,
210,https://www.naukri.com/job-listings-Adv-Business-Analyst-II-Confidential-Hyderabad-5-to-10-years-260417901019?src=jobsearchDesk&sid=15083908281622&xp=11,Adv Business Analyst II,Confidential,5 - 10 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted 13 days ago,167,404,Not Disclosed by Recruiter,Banking  /    Financial Services  /    Broking,"IT Software - Application Programming   ,     Maintenance",System Design/Implementation/ERP/CRM,Business Analyst,"Support,Service,Monitoring,microsoft,Business process,Business analysis,Software development life cycle,Business Analyst,Project life cycle,Cost benefit analysis ",,B.Tech/B.E. - Computers,Any Postgraduate - Any Specialization,
211,https://www.naukri.com/job-listings-Business-Analyst-I-Confidential-Hyderabad-6-to-8-years-121016900808?src=jobsearchDesk&sid=15083908281622&xp=12,Business Analyst I,Confidential,6 - 8 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted 13 days ago,145,310,Not Disclosed by Recruiter,Banking  /    Financial Services  /    Broking,"IT Software - Application Programming   ,     Maintenance",System Design/Implementation/ERP/CRM,Business Analyst,"Business Analyst,business analysis,process documentation,change management,testing ","QualificationsWork Experience / Knowledge:    Proven experience carrying out business process reviews and/ or production of business requirements    Proven experience managing projects including responsibility for the whole project life cycle and completing projects on time and within budget    Proven experience managing projects including responsibility for the whole project life cycle and completing projects on time and within budget    Experience creating detailed cost / benefit analysis  Experience with Agile and Scrum methodology is preferred    Well versed with all activities of Software Development Life Cycle    Experience dealing with Vendor applications and custom interface development is preferred  Able to demonstrate knowledge and use of structured business analysis and project management techniques    Experience analyzing business or technical problems and proposing and implementing solutions    Good understanding of and experience with people management, regulations, systems and procedures    Good understanding of and experience with people management, regulations, systems and procedures    Knowledge of change management, process documentation and testing tools. CFA and/or PMP certification is a plus    Broad knowledge of systems and business processes in use for the relevant business areas. At least 6 years of experience in similar roleSkills / Other Personal Attributes Required:    Excellent verbal skills (must be capable of communicating clearly and effectively to senior business users, IT management and internal team members) and written skills    (including ability to produce process flowcharting, requirements, project plans, and formal business solution documents)    Able to work in a global, multicultural environment  Able to influence and build relationships at all levels of staff    Must demonstrate a strong customer focused attitude and understand the fundamentals of customer service    Excellent analytical and problem solving skills  Ability to manage conflict well    Structured, disciplined approach to work, with attention to detail  Good inter-personal skills combined with willingness to listen    Ability to analyze requirements and problems and to propose innovative but workable solutions  Disciplined time management skills    Ability to multi-task and work on more than one initiative at a time  Flexible  able to meet changing requirements and priorities    Self motivated. Capable of working with little or no supervision. Ability to react positively under pressure to meet tight deadlines    Able to work independently or as a team player. Maintenance of up-to-date knowledge in the appropriate technical areas    Enjoy challenging and thought provoking work and have a strong desire to learn and progress    Broad knowledge of the systems and business processes in use for the Front-, Mid-, and Back-office functions within Investment Services.    Understanding of Investments data and market data supporting investment processes.    A strong understanding of Equity, Fixed Income and basic Derivative instruments used with the financial services.    Familiar with portfolio accounting, reconciliation, security master/ market data, and fund accounting process and systemsFormal Education: (minimum requirement to perform job duties)    A Bachelors Degree in Management Information Systems or Computer Science or Business Administration is preferred or commensurate relevant work experience    Formal business analysis training and/or qualification preferred    Formal project management training and/or qualification preferred.Working Conditions:    Normally works a regular schedule of hours, however hours may vary depending upon the project or assignment    Hours may include evenings and/or weekends and may include 24 hour a day on call support by pager and/or cell phone.    Willingness to travel both domestically and internationally. Frequency and duration to be determined by manager.","Any Graduate - Any Specialization, B.B.A / B.M.S - Management, B.Tech/B.E. - Computers",,
212,https://www.naukri.com/job-listings-Senior-Business-Analyst-I-PMO-Confidential-Hyderabad-5-to-9-years-060617900615?src=jobsearchDesk&sid=15083908281622&xp=13,"Senior Business Analyst I, PMO",Confidential,5 - 9 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted 13 days ago,241,936,Not Disclosed by Recruiter,Banking  /    Financial Services  /    Broking,"IT Software - Application Programming   ,     Maintenance",System Design/Implementation/ERP/CRM,Business Analyst,"Business analysis,Business process,Process improvement,Financial services,Analytical,Continuous improvement,VISIO,Tracking,Operations,Service management ","Skills and Competencies:   Ability to multi-task and work on more than one initiative at a time   Flexibility to meet changing requirements and priorities   Structured and disciplined approach to work with strong attention to detail   Excellent communication skills   Track record of disciplined time management skills   Self-motivated,  capable of working with little or no supervision   Strong PowerPoint and presentation skills   Ability to react positively under pressure to meet tight deadlines   Able to work independently or as a team player   Excellent written skills including formal business process documents and charters   Able to influence and build relationships at all levels of staff   Enjoy challenging and thought provoking work and have a strong desire to learn and progress   Able to work in a global,  multicultural environment   Education and Experience Required :  (minimum requirement to perform job duties)    Bachelor s Degree or equivalent experience     #LI-YS1",Any Graduate - Any Specialization,Post Graduation Not Required,
213,https://www.naukri.com/job-listings-Business-Analyst-for-Other-Risk-UBS-Business-Solutions-India-Pvt-Ltd-Mumbai-5-to-6-years-041017900973?src=jobsearchDesk&sid=15083908281622&xp=14,Business Analyst for Other Risk,UBS Business Solutions (India) Pvt. Ltd.,5 - 6 yrs,Mumbai,Not Disclosed by Recruiter,,Posted 15 days ago,52,392,Not Disclosed by Recruiter,Banking  /    Financial Services  /    Broking,Analytics & Business Intelligence,Analytics & BI,Business Analyst,"Market Risk,Investment Banking,Data Analysis,Business Improvement,Software Development Life Cycle,Wealth Management,Business Analysis,Asset Management,Software Solutions,Risk Control,SQL ",,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
214,https://www.naukri.com/job-listings-Business-Analyst-Industrybuying-com-Delhi-NCR-1-to-2-years-040917003225?src=jobsearchDesk&sid=15083908281622&xp=17,Business Analyst,Industrybuying.com,1 - 2 yrs,Delhi NCR,Not Disclosed by Recruiter,,Posted 45 days ago,906,1500+,Not Disclosed by Recruiter,Internet  /    Ecommerce,"IT Software - DBA   ,     Datawarehousing",System Design/Implementation/ERP/CRM,Business Analyst,"Business Analyst,Business Analysis,operations,product development,SQL server,Posterger SQL,Mysql,oracle,Pentaho,Talend BI,SSIS ","Desired Profile : - SQL (structured query language ) it could be on SQL server, Posterger SQL, Mysql, oracle etc - Business intelligence tool knowledge like Pentaho, Talend BI, SSIS and informatica ( check any one of them priority is Pentaho and talend) - Excel, Tableau and R programming. - Good knowledge statistics, business regression modelling. """,Any Graduate - Any Specialization,MBA/PGDM - Any Specialization,Doctorate Not Required
215,https://www.naukri.com/job-listings-Senior-Business-Analyst-I-PMO-Confidential-Hyderabad-5-to-10-years-030517901038?src=jobsearchDesk&sid=15083908281622&xp=18,"Senior Business Analyst I, PMO",Confidential,5 - 10 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted 13 days ago,345,908,Not Disclosed by Recruiter,Banking  /    Financial Services  /    Broking,"IT Software - Application Programming   ,     Maintenance",System Design/Implementation/ERP/CRM,Business Analyst,"Business analysis,Business process,Process improvement,Financial services,Analytical,Continuous improvement,VISIO,Tracking,Operations,Service management ","*Skills and Competencies:   Ability to multi-task and work on more than one initiative at a time   Flexibility to meet changing requirements and priorities   Structured and disciplined approach to work with strong attention to detail   Excellent communication skills   Track record of disciplined time management skills   Self-motivated, capable of working with little or no supervision   Strong PowerPoint and presentation skills   Ability to react positively under pressure to meet tight deadlines   Able to work independently or as a team player   Excellent written skills including formal business process documents and charters   Able to influence and build relationships at all levels of staff   Enjoy challenging and thought provoking work and have a strong desire to learn and progress   Able to work in a global, multicultural environment   Education and Experience Required : (minimum requirement to perform job duties)   Bachelor s Degree or equivalent experience   #LI-YS1",B.Tech/B.E. - Computers,Any Postgraduate - Any Specialization,
216,https://www.naukri.com/job-listings-Business-Analyst-Intermediate-Confidential-Hyderabad-1-to-6-years-310517900746?src=jobsearchDesk&sid=15083908281622&xp=21,Business Analyst - Intermediate,Confidential,1 - 6 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted 13 days ago,421,1500+,Not Disclosed by Recruiter,Banking  /    Financial Services  /    Broking,"IT Software - Application Programming   ,     Maintenance",System Design/Implementation/ERP/CRM,Business Analyst,"Business analysis,Business intelligence,Process improvement,Financial services,Asset management,Assurance,Investment management,Operations,performance measurement,Tools ","* Work Experience /  Knowledge:   * Experience in financial services domain, preferably in Asset Management/  Investment   * Strong Analytical & Problem Solving Skills   * Minimum 2 years of proven experience in Investment management services   * Minimum 1 year of experience in Performance measurement or client reporting services   * Understanding of Investment Operations / services   * Experience in documenting artifacts - BRD/  Technical Documents /  Project Documents   Skills /  Other Personal Attributes Required:   * Project management skills.   * Good verbal and written communication skills   * Very good Interpersonal skills   * Must show the ability to make quick decisions, establish priorities and concentrate on detailed information   * Ability to handle time critical situations while meeting rigorous deadlines   * Good analytical skills with strong aptitude   * Attention to detail is critical   * Must be adept in all Microsoft Office programs, with a special emphasis in Excel and PowerPoint   * Ability to cooperate in a team environment is critical   * Problem solving skills   * Desire to learn new financial instruments, processes, and Investment Strategies   * Willingness to develop and enhance processes and productivity   Working Conditions:   * Normally works a regular schedule of hours, however hours may vary depending upon the project or assignment   * Hours include alternate shift work, evenings and/ or weekends",B.Tech/B.E. - Computers,Any Postgraduate - Any Specialization,
217,https://www.naukri.com/job-listings-Business-Analyst-Intermediate-Confidential-Hyderabad-1-to-5-years-260417901000?src=jobsearchDesk&sid=15083908281622&xp=22,Business Analyst - Intermediate,Confidential,1 - 5 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted 13 days ago,207,880,Not Disclosed by Recruiter,Banking  /    Financial Services  /    Broking,"IT Software - Application Programming   ,     Maintenance",System Design/Implementation/ERP/CRM,Business Analyst,"Business analysis,Business intelligence,Process improvement,Assurance,Investment management,Operations,Tools,Data quality,Ideas,OLAP ",,B.Tech/B.E. - Computers,Any Postgraduate - Any Specialization,
218,https://www.naukri.com/job-listings-Business-Analyst-Intermediate-Confidential-Hyderabad-2-to-5-years-230317900923?src=jobsearchDesk&sid=15083908281622&xp=23,Business Analyst - Intermediate,Confidential,2 - 5 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted 13 days ago,198,938,Not Disclosed by Recruiter,Banking  /    Financial Services  /    Broking,"IT Software - Application Programming   ,     Maintenance",System Design/Implementation/ERP/CRM,Business Analyst,"Business analysis,Business intelligence,Process improvement,Assurance,Investment management,Operations,Tools,Data quality,Ideas,OLAP ",,Any Graduate - Any Specialization,Post Graduation Not Required,
219,https://www.naukri.com/job-listings-Urgent-Business-Analyst-Agile-Pixere-Consulting-Pvt-Ltd-Hyderabad-5-to-6-years-140917005368?src=jobsearchDesk&sid=15083908281622&xp=24,Urgent - Business Analyst - Agile,Pixere Consulting Pvt. Ltd.,5 - 6 yrs,Hyderabad,Not Disclosed by Recruiter,Openings: 2,Posted 7 days ago,779,1500+,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",System Design/Implementation/ERP/CRM,Business Analyst,"Business Analysis,Agile ","*Able to interpret so-called ""non-functional requirements"" in terms of user stories
*Able to link user stories to higher level descriptions of project goals
*Must be able to identify and clarify the corporate/business goal.
* Excellent Communication","B.Tech/B.E. - Any Specialization, Computers",,
220,https://www.naukri.com/job-listings-Business-Analyst-Robotics-GBT-India-Private-Limited-Bengaluru-3-to-5-years-041017900810?src=jobsearchDesk&sid=15083908281622&xp=25,Business Analyst - Robotics,GBT India Private Limited,3 - 5 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 15 days ago,60,476,Not Disclosed by Recruiter,Banking  /    Financial Services  /    Broking,IT Software - Other,System Design/Implementation/ERP/CRM,Business Analyst,"Recruitment,Business Analyst,Tools,Analytical,Information technology,Business analysis,Monitoring,Robotics,Manager Quality Assurance,Ideas ",,Any Graduate - Any Specialization,Post Graduation Not Required,
221,https://www.naukri.com/job-listings-Business-Analyst-Banking-Financial-Services-Societe-Generale-Global-Solution-Centre-Pvt-Ltd-Bengaluru-2-to-7-years-051017900119?src=jobsearchDesk&sid=15083908281622&xp=26,Business Analyst - Banking & Financial Services,Societe Generale Global Solution Centre Pvt Ltd,2 - 7 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 14 days ago,2000+,3500+,Not Disclosed by Recruiter,IT-Software  /    Software Services,Analytics & Business Intelligence,Analytics & BI,Business Analyst,"Business Analysis,Finance,Project Analysis,Forecasting,Project Delivery,Financial Services,Project Planning,User Acceptance,Functional Testing,Team Leading,testing ",,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
222,https://www.naukri.com/job-listings-Business-Analyst-US-Technology-International-Pvt-Ltd-Trivandrum-5-to-8-years-091017900872?src=jobsearchDesk&sid=15083908281622&xp=27,Business Analyst,US Technology International Pvt Ltd,5 - 8 yrs,Trivandrum,Not Disclosed by Recruiter,,Posted 10 days ago,36,229,Not Disclosed by Recruiter,IT-Software  /    Software Services,IT Software - Other,System Design/Implementation/ERP/CRM,Business Analyst,"Business Analyst,Supply chain,Warehouse management,Retail,E - commerce,digital transformation,level,WMS,Consulting,Presentation ",,B.Tech/B.E. - Computers,M.Tech - Computers,
223,https://www.naukri.com/job-listings-Business-Analyst-pci-dss-Samartha-Infosolutions-Pvt-Ltd-Bengaluru-Balaji-Gardens-Layout-4-to-8-years-091017005890?src=jobsearchDesk&sid=15083908281622&xp=28,Business Analyst(pci-dss),Samartha Infosolutions Pvt Ltd,4 - 8 yrs,Bengaluru(Balaji Gardens Layout),Not Disclosed by Recruiter,Openings: 5,Posted 10 days ago,208,528,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",System Design/Implementation/ERP/CRM,Business Analyst,"pci - dss,payment card domain,Business Analyst ","5+ years of financial area experience that have supported Credit Card (preferably Acquirer) platforms.
Experience in payment card Industry.

Client : MNC(under Samartha payroll)",Any Graduate - Any Specialization,,
224,https://www.naukri.com/job-listings-Business-Analyst-GBT-India-Private-Limited-Gurgaon-1-to-3-years-051017901037?src=jobsearchDesk&sid=15083908281622&xp=29,Business Analyst,GBT India Private Limited,1 - 3 yrs,Gurgaon,Not Disclosed by Recruiter,,Posted 13 days ago,153,865,Not Disclosed by Recruiter,Banking  /    Financial Services  /    Broking,IT Software - Other,System Design/Implementation/ERP/CRM,Business Analyst,"Recruitment,Analytics,MS Access,Automation,data integrity,Customer service,Analytical skills,Excel,Time management,Customer focus ",,B.Tech/B.E. - Computers,Post Graduation Not Required,
225,https://www.naukri.com/job-listings-Business-Analyst-Service-Operations-Gartner-India-Research-Advisory-Services-Pvt-Ltd-Gurgaon-2-to-5-years-040917900742?src=jobsearchDesk&sid=15083908281622&xp=30,"Business Analyst, Service Operations",Gartner India Research & Advisory Services Pvt Ltd,2 - 5 yrs,Gurgaon,Not Disclosed by Recruiter,,Posted 10 days ago,469,2500+,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - eCommerce   ,     Internet Technologies",System Design/Implementation/ERP/CRM,Business Analyst,"Service operations,Business Analyst,Consulting,Automation,Analytical,Information technology,Career development,Management consulting,Business process,Computer science ","* What you ll need:  Prefer Masters from top Bschools -  Tier 1 schools only Bachelors: Tier 1 schools only Bachelors a must in either Physics,  Math,  Technology,  Computer Science,  Business or Economics  Who you are:  A professional with atleast 2 years of work experience in a top IT related company; management consulting companies but with IT client experience is a plus 3- 5 years in a business role in an IT or consulting or analytical company a plus Specific work experience related to focus on research and building business recommendations a plus Other work experience related to research or technology a plus Hands- on IT experience a plus  What we offer:  In addition to an outstanding work environment with rapid advancement potential,  Gartner associates enjoy exceptional compensation and benefits,  including:  Competitive base salary Flexible work environment A great work culture  About Gartner:  Gartner,  Inc. (NYSE: IT) is the world s leading information technology research and advisory company. We deliver the technology- related insight necessary for our clients to make the right decisions,  every day. We work with every client to research,  analyze and interpret the business of IT within the context of their individual role. Founded in 1979,  Gartner is headquartered in Stamford,  Connecticut,  U.S.A Visit gartner.com  to learn more.",B.B.A / B.M.S - Management,Post Graduation Not Required,
226,https://www.naukri.com/job-listings-Senior-Business-Analyst-Plsql-Analytics-Firm-HuQuo-Delhi-NCR-Gurgaon-3-to-7-years-060917901336?src=jobsearchDesk&sid=15083908281622&xp=31,Senior Business Analyst - Plsql - Analytics Firm,HuQuo,3 - 7 yrs,"Delhi NCR,    Gurgaon",Not Disclosed by Recruiter,,Posted 43 days ago,605,895,Not Disclosed by Recruiter,KPO  /    Research  /    Analytics,"IT Software - DBA   ,     Datawarehousing",System Design/Implementation/ERP/CRM,Business Analyst,"Oracle SQL,PLSQL,Analytics,PL,Data Mining,Business Analysis,Strong Communication Skills,Senior Management ",Please refer to the Job description above,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
