,Company_Name,Design_Role,Doctorate,Experience,Functional_Area,Industry,Job_Application,Job_Link,Job_Post,Job_Title,Job_View,Key_Skills,Location,Num_Openings,PG,Role_Category,Salary,SalaryI,Skill_Experience,UG,Actual_Job_Link
2183,Milestone Consulting Group,Business Analyst,,1 - 3 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,104,https://www.naukri.com/job-listings-Urgently-Required-Business-Analyst-for-IT-Company-Milestone-Consulting-Group-Gorakhpur-Noida-Varanasi-Banaras-Delhi-1-to-3-years-030317500066,Posted 59 days ago,Urgently Required Business Analyst for IT Company,693,Error,"Gorakhpur,    Noida,    Varanasi / Banaras,    Delhi",,"M.Tech, MCA",System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,"B.Tech/B.E., BCA, B.Sc",https://www.naukri.com/job-listings-Urgently-Required-Business-Analyst-for-IT-Company-Milestone-Consulting-Group-Gorakhpur-Noida-Varanasi-Banaras-Delhi-1-to-3-years-030317500066
2184,MSI Services Pvt Ltd,Business Analyst,,7 - 10 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,24,https://www.naukri.com/job-listings-Business-Analyst-III-MSI-Services-Pvt-Ltd-Bengaluru-7-to-10-years-051017500126,Posted 14 days ago,Business Analyst III,176,Error,Bengaluru,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E.,https://www.naukri.com/job-listings-Business-Analyst-III-MSI-Services-Pvt-Ltd-Bengaluru-7-to-10-years-051017500126
2185,RBS India Development Centre (P) Ltd.,Business Analyst,,9 - 10 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,28,https://www.naukri.com/job-listings-Lead-Business-Analyst-RBS-India-Development-Centre-P-Ltd-Gurgaon-9-to-10-years-031017500219,Posted 16 days ago,Lead Business Analyst,243,Error,Gurgaon,,M.Tech,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E.,https://www.naukri.com/job-listings-Lead-Business-Analyst-RBS-India-Development-Centre-P-Ltd-Gurgaon-9-to-10-years-031017500219
2186,RBS India Development Centre (P) Ltd.,Business Analyst,,8 - 10 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,22,https://www.naukri.com/job-listings-Senior-Business-Analyst-EPM-RBS-India-Development-Centre-P-Ltd-Gurgaon-8-to-10-years-031017500218,Posted 16 days ago,Senior Business Analyst (EPM),229,Error,Gurgaon,,M.Tech,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E.,https://www.naukri.com/job-listings-Senior-Business-Analyst-EPM-RBS-India-Development-Centre-P-Ltd-Gurgaon-8-to-10-years-031017500218
2187,Epsilon,Business Analyst,,7 - 12 yrs,"IT Software - Application Programming   ,     Maintenance",Advertising  /    PR  /    MR  /    Event Management,31,https://www.naukri.com/job-listings-Senior-Principal-Project-Business-System-Analyst-Epsilon-Bengaluru-7-to-12-years-240717500110,Posted 59 days ago,Senior Principal Project Business System Analyst,160,Error,Bengaluru,,Any Postgraduate,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"* Conditions of Employment 

All job offers are contingent upon successful completion of certain background checks which unless prohibited by applicable law may include criminal history checks,  employment verification,  education verification,  drug screens,  credit checks,  DMV checks  (for driving positions only)  and fingerprinting. 

About Epsilon 

Epsilon is the global leader in creating connections between people and brands. An all- encompassing global marketing company,  we harness the power of rich data,  groundbreaking technologies,  engaging creative and transformative ideas to get the results our clients require. Recognized by Ad Age as the #1 World CRM/ Direct Marketing Network and #1 U.S. Agency from All Disciplines,  Epsilon employs over 7, 000 associates in more than 70 offices worldwide. Epsilon is an Alliance Data company. For more information,  visit http: / / www.epsilon.com/ ,  follow us on Twitter @EpsilonMktg or call 1.800.309.0505. 

Conversant Software Development and Campaign Management Services LLP  (CMS and CDS LLP) ,  trading as Epsilon,  is working exclusively for Epsilon and hired resources with CMS and CDS LLP would work with Epsilon teams.",B.Tech/B.E.,https://www.naukri.com/job-listings-Senior-Principal-Project-Business-System-Analyst-Epsilon-Bengaluru-7-to-12-years-240717500110
2188,Epsilon,Business Analyst,,7 - 12 yrs,"IT Software - Application Programming   ,     Maintenance",Advertising  /    PR  /    MR  /    Event Management,39,https://www.naukri.com/job-listings-Principal-Project-Business-System-Analyst-Epsilon-Bengaluru-7-to-12-years-240717500102,Posted 59 days ago,Principal Project Business System Analyst,149,Error,Bengaluru,,Any Postgraduate,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"* Conditions of Employment 

All job offers are contingent upon successful completion of certain background checks which unless prohibited by applicable law may include criminal history checks,  employment verification,  education verification,  drug screens,  credit checks,  DMV checks  (for driving positions only)  and fingerprinting. 

About Epsilon 

Epsilon is the global leader in creating connections between people and brands. An all- encompassing global marketing company,  we harness the power of rich data,  groundbreaking technologies,  engaging creative and transformative ideas to get the results our clients require. Recognized by Ad Age as the #1 World CRM/ Direct Marketing Network and #1 U.S. Agency from All Disciplines,  Epsilon employs over 7, 000 associates in more than 70 offices worldwide. Epsilon is an Alliance Data company. For more information,  visit http: / / www.epsilon.com/ ,  follow us on Twitter @EpsilonMktg or call 1.800.309.0505. 

Conversant Software Development and Campaign Management Services LLP  (CMS and CDS LLP) ,  trading as Epsilon,  is working exclusively for Epsilon and hired resources with CMS and CDS LLP would work with Epsilon teams.",B.Tech/B.E.,https://www.naukri.com/job-listings-Principal-Project-Business-System-Analyst-Epsilon-Bengaluru-7-to-12-years-240717500102
2189,Epsilon,Business Analyst,,5 - 10 yrs,"IT Software - Application Programming   ,     Maintenance",Advertising  /    PR  /    MR  /    Event Management,27,https://www.naukri.com/job-listings-Senior-Business-System-Analyst-Fusion-Epsilon-Bengaluru-5-to-10-years-240717500053,Posted 59 days ago,Senior Business System Analyst (Fusion),136,Error,Bengaluru,,Any Postgraduate,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"* Conditions of Employment 

All job offers are contingent upon successful completion of certain background checks which unless prohibited by applicable law may include criminal history checks,  employment verification,  education verification,  drug screens,  credit checks,  DMV checks  (for driving positions only)  and fingerprinting.

About Epsilon 

Epsilon is the global leader in creating connections between people and brands. An all- encompassing global marketing company,  supporting 15 of the top 20 global brands,  we harness the power of rich data,  groundbreaking technologies,  engaging creative and transformative ideas to get the results our clients require. Recognized by Ad Age as the #1 World CRM/ Direct Marketing Network,  Epsilon was also named as a Leader in the January 2016 report The Forrester Wave :  Customer Loyalty Solutions For Large Organizations,  Q1 2016 and in the July 2014 report ""The Forrester Wave :  Email Marketing Vendors,  Q3 2014"" by Forrester Research Inc. 

Epsilon employs over 7, 000 associates in more than 70 offices worldwide and is part of Alliance Data a Fortune 500 company. For more information,  visit http: / / www.epsilon.com/  or follow us on Twitter @Epsilon_India. To view current job opportunities click here.",B.Tech/B.E.,https://www.naukri.com/job-listings-Senior-Business-System-Analyst-Fusion-Epsilon-Bengaluru-5-to-10-years-240717500053
2190,Dazzling Careers,Business Analyst,,0 - 2 yrs,"IT Software - eCommerce   ,     Internet Technologies",Recruitment  /    Staffing,Less than 10,https://www.naukri.com/job-listings-Business-Analyst-Pre-Sales-in-I-T-company-at-jaipur-location-Dazzling-Careers-Jaipur-0-to-2-years-290617502779,Posted 59 days ago,Business Analyst Pre-Sales in I.T company at jaipur location,79,Error,Jaipur,,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.B.A / B.M.S,https://www.naukri.com/job-listings-Business-Analyst-Pre-Sales-in-I-T-company-at-jaipur-location-Dazzling-Careers-Jaipur-0-to-2-years-290617502779
2191,Star Ikon Placement Services LLP,Business Analyst,,0 - 2 yrs,"IT Software - eCommerce   ,     Internet Technologies",Recruitment  /    Staffing,Less than 10,https://www.naukri.com/job-listings-Business-Analyst-Pre-Sales-in-I-T-company-at-jaipur-location-Star-Ikon-Placement-Services-LLP-Jaipur-0-to-2-years-290617502743,Posted 59 days ago,Business Analyst Pre-Sales in I.T company at jaipur location,89,Error,Jaipur,,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.B.A / B.M.S,https://www.naukri.com/job-listings-Business-Analyst-Pre-Sales-in-I-T-company-at-jaipur-location-Star-Ikon-Placement-Services-LLP-Jaipur-0-to-2-years-290617502743
2192,FreeCharge,Business Analyst,,2 - 5 yrs,"IT Software - Application Programming   ,     Maintenance",Internet  /    Ecommerce,Less than 10,https://www.naukri.com/job-listings-Senior-Business-Analyst-FreeCharge-Bengaluru-2-to-5-years-260416500488,Posted 59 days ago,Senior Business Analyst,213,Error,Bengaluru,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E.,https://www.naukri.com/job-listings-Senior-Business-Analyst-FreeCharge-Bengaluru-2-to-5-years-260416500488
2193,WOLTERS KLUWER (INDIA) PRIV LIMITED,Business Analyst,,7 - 12 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,571,https://www.naukri.com/job-listings-Business-Analyst-Functional-Analyst-WOLTERS-KLUWER-INDIA-PRIV-LIMITED-Pune-7-to-12-years-250817500184,Posted 55 days ago,Business Analyst Functional Analyst,1341,Error,Pune,,"M.Tech, MCA",System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,"B.Tech/B.E., BCA, B.Sc",https://www.naukri.com/job-listings-Business-Analyst-Functional-Analyst-WOLTERS-KLUWER-INDIA-PRIV-LIMITED-Pune-7-to-12-years-250817500184
2194,Progressive Technologies,Business Analyst,,6 - 11 yrs,IT Software - System Programming,IT-Software  /    Software Services,Less than 10,https://www.naukri.com/job-listings-as-a-systems-or-business-analyst-Progressive-Technologies-Pune-6-to-11-years-250417502905,Posted 59 days ago,as a systems or business analyst.,151,Error,Pune,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,Any Graduate,https://www.naukri.com/job-listings-as-a-systems-or-business-analyst-Progressive-Technologies-Pune-6-to-11-years-250417502905
2195,itforte staffing services private ltd.,Business Analyst,,4 - 6 yrs,IT Software - Other,IT-Software  /    Software Services,Less than 10,https://www.naukri.com/job-listings-Senior-Business-Analyst-Insurance-domain-itforte-staffing-services-private-ltd-Mumbai-Chennai-4-to-6-years-250417500599,Posted 59 days ago,Senior Business Analyst Insurance domain,296,Error,"Mumbai,    Chennai",,"M.Tech, MCA",System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,"B.Tech/B.E., BCA, B.Sc",https://www.naukri.com/job-listings-Senior-Business-Analyst-Insurance-domain-itforte-staffing-services-private-ltd-Mumbai-Chennai-4-to-6-years-250417500599
2196,Pentagon Consultancy Services,Business Analyst,,10 - 15 yrs,"IT Software - Application Programming   ,     Maintenance",Recruitment  /    Staffing,33,https://www.naukri.com/job-listings-Murex-Senior-BO-Business-Analyst-Pentagon-Consultancy-Services-Pune-10-to-15-years-230617502688,Posted 59 days ago,Murex Senior BO Business Analyst,226,Error,Pune,,"M.Tech, MCA",System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,"B.Tech/B.E., BCA, B.Sc",https://www.naukri.com/job-listings-Murex-Senior-BO-Business-Analyst-Pentagon-Consultancy-Services-Pune-10-to-15-years-230617502688
2197,DM CONSULTING (INDIA) PVT LTD,Business Analyst,,5 - 8 yrs,IT Software - Client/Server Programming,Recruitment  /    Staffing,88,https://www.naukri.com/job-listings-Business-Analyst-Reporting-and-Visualization-DM-CONSULTING-INDIA-PVT-LTD-Bengaluru-5-to-8-years-230517500652,Posted 59 days ago,Business Analyst Reporting and Visualization,259,Error,Bengaluru,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E.,https://www.naukri.com/job-listings-Business-Analyst-Reporting-and-Visualization-DM-CONSULTING-INDIA-PVT-LTD-Bengaluru-5-to-8-years-230517500652
2198,PERCEPTIVE ANALYTICS,Business Analyst,,2 - 7 yrs,"IT Software - Application Programming   ,     Maintenance",KPO  /    Research  /    Analytics,Less than 10,https://www.naukri.com/job-listings-Business-Analyst-Spreadsheet-Solutions-PERCEPTIVE-ANALYTICS-Hyderabad-2-to-7-years-230217500888,Posted 59 days ago,Business Analyst Spreadsheet Solutions,622,Error,Hyderabad,,Any Postgraduate,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E.,https://www.naukri.com/job-listings-Business-Analyst-Spreadsheet-Solutions-PERCEPTIVE-ANALYTICS-Hyderabad-2-to-7-years-230217500888
2199,Real Page India,Business Analyst,,3 - 8 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,412,https://www.naukri.com/job-listings-Business-Analyst-III-India-Real-Page-India-Hyderabad-3-to-8-years-220717500463,Posted 59 days ago,Business Analyst III India,753,Error,Hyderabad,,"M.Tech, MCA",System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,"B.Tech/B.E., BCA, B.Sc",https://www.naukri.com/job-listings-Business-Analyst-III-India-Real-Page-India-Hyderabad-3-to-8-years-220717500463
2200,Superior Group,Business Analyst,,2 - 4 yrs,"IT Software - ERP   ,     CRM",Recruitment  /    Staffing,Less than 10,https://www.naukri.com/job-listings-Senior-Business-Analyst-CRM-Superior-Group-Bengaluru-2-to-4-years-160817500562,Posted 59 days ago,Senior Business Analyst CRM,183,Error,Bengaluru,,"M.Tech, MCA",System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Job Requirements: 			 ESSENTIAL SKILLS AND QUALITIES   Should be strong at SQL to analyze and manipulate data using all type of joins ,  sub - query ,  SQL functions ,  DML and DDL concepts. Experience must in handing large data Hands on experience of work in Big Data platforms is preferred Should be good at analytical thinking & breaking down large problems into solvable chunks.  Good Microsoft Excel and PowerPoint skills are essential. Attention to detail.  QUALIFICATIONS  A degree in a quantitative field (Engineering ,  Statistics ,  Mathematics ,  Economics etc.). 2 - 4 years of analytics experience preferred.","B.Tech/B.E., BCA, B.Sc",https://www.naukri.com/job-listings-Senior-Business-Analyst-CRM-Superior-Group-Bengaluru-2-to-4-years-160817500562
2201,Logicspice Consultancy Pvt Ltd,Business Analyst,,2 - 5 yrs,"IT Software - Application Programming   ,     Maintenance",Recruitment  /    Staffing,Less than 10,https://www.naukri.com/job-listings-Senior-Business-Analyst-Logicspice-Consultancy-Pvt-Ltd-Jaipur-2-to-5-years-140217501394,Posted 59 days ago,Senior Business Analyst,135,Error,Jaipur,,Any Postgraduate,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E.,https://www.naukri.com/job-listings-Senior-Business-Analyst-Logicspice-Consultancy-Pvt-Ltd-Jaipur-2-to-5-years-140217501394
2202,ATRIBS SOFTWARE SYSTEMS Pvt Ltd,Business Analyst,,3 - 5 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,Less than 10,https://www.naukri.com/job-listings-Business-Analyst-Requirement-with-Leading-IT-company-Chennai-ATRIBS-SOFTWARE-SYSTEMS-Pvt-Ltd-Chennai-3-to-5-years-140116500283,Posted 59 days ago,Business Analyst Requirement with Leading IT company  Chennai,140,Error,Chennai,,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,Any Graduate,https://www.naukri.com/job-listings-Business-Analyst-Requirement-with-Leading-IT-company-Chennai-ATRIBS-SOFTWARE-SYSTEMS-Pvt-Ltd-Chennai-3-to-5-years-140116500283
2203,Oracle India Pvt. Ltd.,Business/EDP Analyst,,5 - 10 yrs,"ITES   ,     BPO   ,     KPO   ,     LPO   ,     Customer Service   ,     Operations",IT-Software  /    Software Services,101,https://www.naukri.com/job-listings-Business-Analyst-2-Ops-Oracle-India-Pvt-Ltd-Bengaluru-5-to-10-years-130717502837,Posted 59 days ago,Business Analyst 2- Ops,327,Error,Bengaluru,,Any Postgraduate,Operations,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"*Preferred Qualifications

Required at least 5 years plus of high- tech industry operations/ finance experience;   Strong Team Player-  Highly motivated and willing to provide help where needed to ensure the success of the team;   Comfortable working in the system for picking up the task and reviewing criteria. Strong Excel,  Business Intelligence reporting,  and dashboard development skills.

Key Job Requirements

Review deal registrations for end user customers in Asia Pacific;   Enable partner to register opportunities;   Support reporting requirement on registered pipeline status. Develop effective working relationship with team members to maximize effectiveness and teamwork spirit. Responsible for establishing strong working relationship with regional Alliance and Channels team and Operations team,  to ensure the reports are produced on timely manner.

Detailed Description and Job Requirements

Partner Deal Registration Processing for ASEAN Countries and India

Responsibilities will be as follows: 

•  Pick up partner registrations for end user customers in ASEAN countries and India 
•  Conduct criteria checking points,  and de- duplicate pipelines in the system 
•  Reach out to internal sales for deal background should an active pipeline exists 
•  Process registrations in the system and assign opportunities to sales 
•  Communicate to partners on decline reason or guide actions for returned deals 

Enable Partners to Register Opportunities

Responsibilities will be as follows: 

•  Answer partner inquiries on how to register a deal 
•  Deliver training via WebEx to walk partner through 
•  Advocate policy,  process changes and system updates 
•  Network with frequent registering partners 

Support Reporting Requirement on Registered Pipeline Status

Responsibilities will be as follows: 

•  Leverage Sales Intelligence dashboard on pre- designed charts 
•  Pull out raw data on partner deal registrations 
•  Produce registered pipeline cadence to support A&C; program needs 
•  Produce registered deals stagnant analysis to support pipeline progression 
•  Produce dashboard reports to support A&C; management on performance indicator",Any Graduate,https://www.naukri.com/job-listings-Business-Analyst-2-Ops-Oracle-India-Pvt-Ltd-Bengaluru-5-to-10-years-130717502837
2204,Dion Global Solutions,Business Analyst,,3 - 4 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,22,https://www.naukri.com/job-listings-Business-Analyst-Noida-Dion-Global-Solutions-Noida-3-to-4-years-130717500288,Posted 59 days ago,Business Analyst Noida,120,Error,Noida,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,Any Graduate,https://www.naukri.com/job-listings-Business-Analyst-Noida-Dion-Global-Solutions-Noida-3-to-4-years-130717500288
2205,Azri Solutions Pvt Ltd,Business Analyst,,2 - 6 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,47,https://www.naukri.com/job-listings-Senior-Business-Analyst-Azri-Solutions-Pvt-Ltd-Hyderabad-2-to-6-years-100117500128,Posted 59 days ago,Senior Business Analyst,278,Error,Hyderabad,,Any Postgraduate,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,Any Graduate,https://www.naukri.com/job-listings-Senior-Business-Analyst-Azri-Solutions-Pvt-Ltd-Hyderabad-2-to-6-years-100117500128
2206,eJyothi Services Private Limited,Business Analyst,,6 - 11 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,22,https://www.naukri.com/job-listings-senior-functional-business-analyst-lead-functional-business-analyst-eJyothi-Services-Private-Limited-Kochi-6-to-11-years-060917503849,Posted 43 days ago,senior functional business analyst lead functional business analyst,105,Error,Kochi,,M.Tech,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E.,https://www.naukri.com/job-listings-senior-functional-business-analyst-lead-functional-business-analyst-eJyothi-Services-Private-Limited-Kochi-6-to-11-years-060917503849
2207,Positive Integers Pvt Ltd,Business Analyst,,2 - 4 yrs,IT Software - Telecom Software,Strategy  /    Management Consulting Firms,Less than 10,https://www.naukri.com/job-listings-Senior-Business-Analyst-Positive-Integers-Pvt-Ltd-Gurgaon-2-to-4-years-060516500698,Posted 59 days ago,Senior Business Analyst,191,Error,Gurgaon,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E.,https://www.naukri.com/job-listings-Senior-Business-Analyst-Positive-Integers-Pvt-Ltd-Gurgaon-2-to-4-years-060516500698
2208,itforte staffing services private ltd.,Business Analyst,,4 - 6 yrs,"IT Software - Application Programming   ,     Maintenance",Strategy  /    Management Consulting Firms,Less than 10,https://www.naukri.com/job-listings-Senior-Business-Analyst-itforte-staffing-services-private-ltd-Mumbai-Chennai-4-to-6-years-050417503118,Posted 59 days ago,Senior Business Analyst,224,Error,"Mumbai,    Chennai",,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.B.A / B.M.S,https://www.naukri.com/job-listings-Senior-Business-Analyst-itforte-staffing-services-private-ltd-Mumbai-Chennai-4-to-6-years-050417503118
2209,Learningmate Solutions Pvt Ltd,Business Analyst,,3 - 5 yrs,IT Software - Other,IT-Software  /    Software Services,82,https://www.naukri.com/job-listings-Senior-Business-Analyst-Learningmate-Solutions-Pvt-Ltd-Mumbai-Kolkata-3-to-5-years-040216502157,Posted 59 days ago,Senior Business Analyst,721,Error,"Mumbai,    Kolkata",,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,Any Graduate,https://www.naukri.com/job-listings-Senior-Business-Analyst-Learningmate-Solutions-Pvt-Ltd-Mumbai-Kolkata-3-to-5-years-040216502157
2210,MindStick Software Pvt. Ltd,Business Analyst,,2 - 5 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,Less than 10,https://www.naukri.com/job-listings-Senior-Business-Analyst-MindStick-Software-Pvt-Ltd-Allahabad-2-to-5-years-040216501991,Posted 59 days ago,Senior Business Analyst,153,Error,Allahabad,,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,Any Graduate,https://www.naukri.com/job-listings-Senior-Business-Analyst-MindStick-Software-Pvt-Ltd-Allahabad-2-to-5-years-040216501991
2211,BEYONDKEY SYSTEMS PVT. LTD.,Business Analyst,,4 - 8 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,37,https://www.naukri.com/job-listings-Lead-Senior-IT-Business-Analyst-BEYONDKEY-SYSTEMS-PVT-LTD-Indore-4-to-8-years-030717501998,Posted 59 days ago,Lead/Senior IT Business Analyst,199,Error,Indore,,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.B.A / B.M.S,https://www.naukri.com/job-listings-Lead-Senior-IT-Business-Analyst-BEYONDKEY-SYSTEMS-PVT-LTD-Indore-4-to-8-years-030717501998
2212,Credentek Software & Consultancy Pvt Ltd,Business Analyst,,6 - 10 yrs,"IT Software - Application Programming   ,     Maintenance",Recruitment  /    Staffing,46,https://www.naukri.com/job-listings-Business-Analyst-Retail-Lending-Credentek-Software-Consultancy-Pvt-Ltd-Pune-6-to-10-years-030717500605,Posted 59 days ago,Business Analyst Retail Lending,130,Error,Pune,,Any Postgraduate,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E.,https://www.naukri.com/job-listings-Business-Analyst-Retail-Lending-Credentek-Software-Consultancy-Pvt-Ltd-Pune-6-to-10-years-030717500605
2213,Adviser Street,Business Analyst,,2 - 7 yrs,IT Software - Other,IT-Software  /    Software Services,Less than 10,https://www.naukri.com/job-listings-SENIOR-BUSINESS-ANALYST-Adviser-Street-Indore-2-to-7-years-010917501286,Posted 48 days ago,SENIOR BUSINESS ANALYST,77,Error,Indore,,"M.Tech, MCA",System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,"B.Tech/B.E., BCA, B.Sc",https://www.naukri.com/job-listings-SENIOR-BUSINESS-ANALYST-Adviser-Street-Indore-2-to-7-years-010917501286
2214,MindStick Software Pvt. Ltd.,Business Analyst,,2 - 5 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,Less than 10,https://www.naukri.com/job-listings-Senior-Business-Analyst-MindStick-Software-Pvt-Ltd-Allahabad-2-to-5-years-010216504736,Posted 59 days ago,Senior Business Analyst,153,Error,Allahabad,,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.B.A / B.M.S,https://www.naukri.com/job-listings-Senior-Business-Analyst-MindStick-Software-Pvt-Ltd-Allahabad-2-to-5-years-010216504736
2215,MindStick Software Pvt. Ltd.,Business Analyst,,2 - 5 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,Less than 10,https://www.naukri.com/job-listings-Senior-Business-Analyst-MindStick-Software-Pvt-Ltd-Allahabad-2-to-5-years-010216504193,Posted 59 days ago,Senior Business Analyst,153,Error,Allahabad,,MBA/PGDM,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.B.A / B.M.S,https://www.naukri.com/job-listings-Senior-Business-Analyst-MindStick-Software-Pvt-Ltd-Allahabad-2-to-5-years-010216504193
2216,Rubico IT Private Limited,Business Analyst,,2 - 5 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,Less than 10,https://www.naukri.com/job-listings-associate-business-analyst-Rubico-IT-Private-Limited-Dehradun-Haridwar-2-to-5-years-010216501896,Posted 59 days ago,associate business analyst,300,Error,"Dehradun,    Haridwar,",,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,Any Graduate,https://www.naukri.com/job-listings-associate-business-analyst-Rubico-IT-Private-Limited-Dehradun-Haridwar-2-to-5-years-010216501896
2217,Rubico IT Private Limited,Business Analyst,,2 - 5 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,24,https://www.naukri.com/job-listings-associate-business-analyst-Rubico-IT-Private-Limited-Dehradun-Haridwar-2-to-5-years-010216501700,Posted 59 days ago,associate business analyst,298,Error,"Dehradun,    Haridwar,",,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,Any Graduate,https://www.naukri.com/job-listings-associate-business-analyst-Rubico-IT-Private-Limited-Dehradun-Haridwar-2-to-5-years-010216501700
