,Job_Link,Job_Title,Company_Name,Experience,Location,SalaryI,Num_Openings,Job_Post,Job_Application,Job_View,Salary,Industry,Functional_Area,Role_Category,Design_Role,Key_Skills,Skill_Experience,UG,PG,Doctorate
632,https://www.naukri.com/job-listings-Chief-Technology-Officer-BFSI-LBW-Consulting-Pvt-Ltd-Mumbai-15-to-17-years-070917901823?src=jobsearchDesk&sid=15083178473240&xp=26,Chief Technology Officer - BFSI,LBW Consulting Pvt. Ltd,15 - 17 yrs,Mumbai,Not Disclosed by Recruiter,,Posted 41 days ago,872,1130,Not Disclosed by Recruiter,Banking  /    Financial Services  /    Broking,"IT Software - Network Administration   ,     Security",Senior Management,Head/VP/GM-Technology(IT)/CTO,"it delivery,business continuity planning,operations leadership,business operations,it projects,business case,vendor management,software architecture,it audit,networking,it security,Technology Strategy ","Qualifications / Work experience (minimum & desired):- Master's Degree (Computer Science or IT related) will be preferred- IT Audit/ Security related professional certifications (CISA, CISSP certifications)- 15 (min.) years of work experience in the IT field out of which 8-10 years in BFSI sector (mandatory)- Exposure to Core Technology related Solutions, networking, IT Security and Server administration- Strong project management skills- First-hand knowledge in supervising development of software solutions- Should have worked in a Managerial capacity for the development, maintenance and support teams in the IT function.",Any Graduate - Any Specialization,"M.Tech - Any Specialization, Computers, MCA - Computers, MS/M.Sc(Science) - Computers",Doctorate Not Required
633,https://www.naukri.com/job-listings-MSBI-Lead-Architect-Sharepoint-Datasemantics-Bengaluru-8-to-11-years-070917900320?src=jobsearchDesk&sid=15083178473240&xp=29,MSBI Lead/ Architect - Sharepoint,Datasemantics,8 - 11 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 41 days ago,250,558,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",System Design/Implementation/ERP/CRM,Solution Architect / Enterprise Architect,"MDX,SSIS,SSRS,SSAS,MSBI,Sharepoint Development,MS SQL,Data Warehousing,ETL,Data Modeling,BI,DW,,Technical Architect,Sharepoint,SQL ",,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,Doctorate Not Required
634,https://www.naukri.com/job-listings-Accounts-and-Tax-Executive-niki-ai-Bengaluru-2-to-4-years-070917900010?src=jobsearchDesk&sid=15083178473240&xp=30,Accounts and Tax Executive,niki.ai,2 - 4 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 41 days ago,710,1500+,Not Disclosed by Recruiter,IT-Software  /    Software Services,"Accounts   ,     Finance   ,     Tax   ,     Company Secretary   ,     Audit",Accounts,Accounts Executive/Accountant,"Taxation,Accounting,Accounts Executive,Accountant,Tax Executive ",,B.Com - Commerce,"CA, M.Com - Commerce",Doctorate Not Required
635,https://www.naukri.com/job-listings-Software-Architect-Java-Syncron-Services-India-Private-Limited-Bengaluru-10-to-15-years-070617008027?src=jobsearchDesk&sid=15083178473240&xp=32,Software Architect - Java,Syncron Services India Private Limited,10 - 15 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 51 days ago,455,1448,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",Programming & Design,Technical Architect,"Java,Hibernate,Spring Framework,JPA,J2Ee,Oracle,Postgresql,GIT ",Please refer to the Job description above,B.Tech/B.E. - Any Specialization,"M.Tech - Any Specialization, MS/M.Sc(Science) - Any Specialization",
636,https://www.naukri.com/job-listings-Executive-Director-Tech-Finance-BM-JP-Morgan-Chase-Bengaluru-Bangalore-East-0-to-5-years-060917901500?src=jobsearchDesk&sid=15083178473240&xp=34,Executive Director - Tech & Finance BM,JP Morgan Chase,0 - 5 yrs,"Bengaluru,    Bangalore East",Not Disclosed by Recruiter,,Posted 42 days ago,60,1250,Not Disclosed by Recruiter,Banking  /    Financial Services  /    Broking,Other,Other,"Permanent Job, Full Time","technology,finance,operations,human resources ",Please see job details section for all requirements,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,
637,https://www.naukri.com/job-listings-Chief-Executive-Officer-Youth-Hostels-Association-of-India-Delhi-Chanakya-Puri-7-to-10-years-130917008047?src=jobsearchDesk&sid=15083178473240&xp=35,Chief Executive Officer,Youth Hostels Association of India,7 - 10 yrs,Delhi(Chanakya Puri),Not Disclosed by Recruiter,,Posted 35 days ago,52,389,Not Disclosed by Recruiter,NGO  /    Social Services  /    Regulators  /    Industry Associations,Top Management,CEO/MD/Director,"Permanent Job, Full Time","Publicity,Finance,Promotions,Marketing,Events,Strategic Planning,Strategy,Profitability,Fund Raising,Social Networking,Chief Executive Officer,ceo ","Desired Candidate Profile :- Provide leadership to position the YHAI at the forefront of the NGOs. Develop a strategic plan to advance the Association's mission and objectives and to promote revenue, profitability and growth as an organization.KNOWLEDGE AND SKILL REQUIREMENTS1.	Skill in examining and re-engineering operations and procedures. Experience in formulating policy, and developing and implementing new strategies and procedures. Ability to develop financial plans and manage resources. Ability to analyze and interpret financial data. Knowledge of public relations principles and practices. Knowledge of communication and public relation techniques. Ability to develop and deliver presentations. Ability to identify and secure funding/revenue sources.2.	Work requires professional written and verbal communication and interpersonal skills. Ability to communicate and interact with officials at all levels to work effectively with a wide range of constituencies in a diverse community. Ability to motivate teams and simultaneously manage several projects.3.	This is normally acquired through a combination of the completion of a Masters Degree in Business Administration, Finance or Accounting and ten years of experience in a leadership role for a large division or Association.             Work requires willingness to work a flexible schedule and travel.WORKING CONDITIONSWorking conditions are normal for an office environment. Work may require frequent weekend and evening work. Work may require frequent overnight travel.",Any Graduate - Any Specialization,,Doctorate Not Required
638,https://www.naukri.com/job-listings-Solution-Architect-Full-Stack-Masters-India-Private-Limited-Delhi-NCR-8-to-12-years-120917900736?src=jobsearchDesk&sid=15083178473240&xp=36,Solution Architect - Full Stack,Masters India Private Limited,8 - 12 yrs,Delhi NCR,Not Disclosed by Recruiter,,Posted 36 days ago,44,364,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",System Design/Implementation/ERP/CRM,Solution Architect / Enterprise Architect,"user experience design,search engine optimization,internet marketing,web analytics,customer service,senior management,service level,full stack,it strategy,it operations,php,.net,c,java,open source,solution architect,c#,CSS,JavaScript,HTML ",,Any Graduate - Any Specialization,"MS/M.Sc(Science) - Computers, Any Specialization, M.A - Any Specialization, Any Postgraduate - Any Specialization",Doctorate Not Required
639,https://www.naukri.com/job-listings-UI-Lead-Architect-Doc-N-Me-Startup-Hyderabad-7-to-8-years-120917900245?src=jobsearchDesk&sid=15083178473240&xp=37,UI Lead / Architect,Doc N Me- Startup,7 - 8 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted 36 days ago,Less than 10,102,Not Disclosed by Recruiter,Internet  /    Ecommerce,"IT Software - Application Programming   ,     Maintenance",Programming & Design,Team Lead/Technical Lead,"Javascript,Angularjs,Elastic Search,User Interface Designing,Solr,GIT,Big Data,Performance Tuning,Client Server,Architectural Design,UI,Apache Solr,javascript framework,ETL ",,B.Tech/B.E. - Computers,Any Postgraduate - Any Specialization,Doctorate Not Required
640,https://www.naukri.com/job-listings-Growth-Hacker-CMO-Healthpole-Pune-3-to-8-years-110917901309?src=jobsearchDesk&sid=15083178473240&xp=38,Growth Hacker - CMO,Healthpole,3 - 8 yrs,Pune,Not Disclosed by Recruiter,,Posted 36 days ago,96,415,Not Disclosed by Recruiter,IT-Software  /    Software Services,"Marketing   ,     Advertising   ,     MR   ,     PR   ,     Media Planning",Senior Management,Head/VP/GM-Marketing,"Marketing,Advertising,PR,Data Analysis,Startup,Digital Marketing,Web Analytics,Growth Hacking,Cofounder ",Qualification	An engineering degree from IIT /BITS /NIT/ - IIM /IIT/ BITS,B.Tech/B.E. - Any Specialization,MBA/PGDM - Any Specialization,Doctorate Not Required
641,https://www.naukri.com/job-listings-Data-Science-Architect-IIT-NIT-BITS-AlgonoX-Technologies-Chennai-Bengaluru-3-to-5-years-110917901130?src=jobsearchDesk&sid=15083178473240&xp=39,Data Science Architect - IIT/ NIT/ BITS,AlgonoX Technologies,3 - 5 yrs,"Chennai,    Bengaluru",Not Disclosed by Recruiter,,Posted 37 days ago,60,485,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - DBA   ,     Datawarehousing",Admin/Maintenance/Security/Datawarehousing,DBA,"Deep Learning,Java,Python,Data Science,Machine Learning,Algorithms,R,Product Development,Problem Solving,Artificial intelligence ",Qualification	IIT/NIT/BITSWork Experince Required	3-5 years,"Any Graduate - Any Specialization, B.Tech/B.E. - Any Specialization",Any Postgraduate - Any Specialization,Doctorate Not Required
642,https://www.naukri.com/job-listings-Software-Architect-Fivetran-Bengaluru-5-to-7-years-110917900016?src=jobsearchDesk&sid=15083178473240&xp=40,Software Architect,Fivetran,5 - 7 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 37 days ago,Less than 10,282,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",Programming & Design,Technical Architect,"REST APIs,NoSQL,Data warehouse,J2EE,AWS,SQL,Database,Cloud computing,Google cloud,Amazon web services,Data analytics,Business Intelligence,Cloud APIs,Data piepline,Communication Skills,Java,Start - up ","REQUIREMENTSBachelors preferably CSE and from a reputed institution with 5+ years of experienceStrong technical and problem-solving skills, with recent hands-on software development experienceExperience in architecting reliable distributed systems, with an emphasis on high-volume data management within enterprise and/or web-scale products and platforms that operate under strict SLAsExperience and expertise in building full stack systems: front-end, web applications, back-end services and data systemsBroad technical knowledge which encompasses Software Development, Dev-Ops, Release automationExperience with use of wide array of algorithms and data structuresStrong knowledge and expertise in working with Java, AWS, Cloud based APIs, databases, software design and programming best practicesEntrepreneurial mind-set, excellent communication and technical leadership skillsMentoring and guiding junior staffCreate and contribute to an environment that is geared to innovation, high productivity, high quality and customer serviceBENEFITSOpportunity to work with Silicon Valley start-up working on new technologyCompetitive total compensation package (Salary + Equity)Electrifying work environment",B.Tech/B.E. - Computers,Any Postgraduate,Doctorate Not Required
643,https://www.naukri.com/job-listings-Software-Engineering-Lead-JP-Morgan-Chase-Hyderabad-Hyderabad-0-to-5-years-080917900718?src=jobsearchDesk&sid=15083178473240&xp=44,Software Engineering Lead,JP Morgan Chase,0 - 5 yrs,"Hyderabad,    Hyderabad",Not Disclosed by Recruiter,,Posted 40 days ago,24,360,Not Disclosed by Recruiter,Banking  /    Financial Services  /    Broking,Other,Other,"Permanent Job, Full Time","technology,finance,operations,human resources ",Please see job details section for all requirements,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,
644,https://www.naukri.com/job-listings-Solution-Architect-iMind-Your-Business-Startup-Bengaluru-4-to-8-years-080917900058?src=jobsearchDesk&sid=15083178473240&xp=45,Solution Architect,iMind Your Business - Startup,4 - 8 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 40 days ago,10,196,Not Disclosed by Recruiter,Internet  /    Ecommerce,"IT Software - Application Programming   ,     Maintenance",Programming & Design,Technical Architect,"Hadoop,NoSQL,Aerospike,Mapreduce,NLP,Cassandra,Redis,Big Data,Data Modeling,MongoDB,Solution Architect ",,B.Tech/B.E. - Any Specialization,Any Postgraduate,Doctorate Not Required
645,https://www.naukri.com/job-listings-Microsoft-Azure-Machine-Learning-with-C-r-Solution-Architect-Hyderab-Techs-to-Suit-Inc-Hyderabad-9-to-12-years-080917002525?src=jobsearchDesk&sid=15083178473240&xp=47,"Microsoft Azure Machine Learning with C++,r Solution Architect Hyderab",Techs to Suit Inc  hiring for Clients of Techs To Suit,9 - 12 yrs,Hyderabad,"20,00,000 - 30,00,000 P.A.",Openings: 2,Posted 32 days ago,64,772,"INR  20,00,000 - 30,00,000 P.A.",IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",System Design/Implementation/ERP/CRM,Solution Architect / Enterprise Architect,"Python,Machine Learning,Statistical Modeling,Microsoft Azure,R language,Azure Machine Learning,C++,Azure ML ",Participate in internal and customer meetings assisting with the ongoing evolution of technology/solutions offerings in Azure Machine Learning  Lead set up of MS Azure Machine Learning team and Coach them based on project requirement and priorities.  Work in 2 in a box model with Offshore/Onsite Delivery . managers Provide technical oversight across MS Azure Machine Learning projects . Implement processes to ensure consistently high-quality technology delivery Rapidly prototype new solutions in collaboration with team members and Customer  Help grow the technology practice while providing mentorship and guidance to direct reports. Sales Support activities for MS Azure Machine Learning projects,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,
646,https://www.naukri.com/job-listings-Executive-Director-Digital-Transformation-Strategic-Initiatives-JP-Morgan-Chase-Bengaluru-Bangalore-East-0-to-5-years-060917901501?src=jobsearchDesk&sid=15083178473240&xp=50,Executive Director - Digital Transformation & Strategic Initiatives,JP Morgan Chase,0 - 5 yrs,"Bengaluru,    Bangalore East",Not Disclosed by Recruiter,,Posted 42 days ago,33,717,Not Disclosed by Recruiter,Banking  /    Financial Services  /    Broking,Other,Other,"Permanent Job, Full Time","technology,finance,operations,human resources ",Please see job details section for all requirements,Any Graduate - Any Specialization,Any Postgraduate - Any Specialization,
647,https://www.naukri.com/job-listings-Growth-Hacker-CMO-IIM-IIT-BITS-Healthpole-Pune-3-to-8-years-060917901406?src=jobsearchDesk&sid=15083179041939&xp=1,Growth Hacker - CMO - IIM/ IIT/ BITS,Healthpole,3 - 8 yrs,Pune,Not Disclosed by Recruiter,,Posted 41 days ago,78,489,Not Disclosed by Recruiter,IT-Software  /    Software Services,"Marketing   ,     Advertising   ,     MR   ,     PR   ,     Media Planning",Marketing,Marketing Manager,"marketing,advertising,pr,data analysis,startup,digital marketing,web analytics,growth hacking,cofounder,data analytics,marketing communications ",,"Any Graduate - Any Specialization, B.Tech/B.E. - Any Specialization","Any Postgraduate - Any Specialization, MBA/PGDM - Any Specialization",Doctorate Not Required
648,https://www.naukri.com/job-listings-Business-Intelligence-Architect-AppsTec-ERP-Solutions-Pvt-Ltd-Bengaluru-12-to-18-years-060917900299?src=jobsearchDesk&sid=15083179041939&xp=3,Business Intelligence Architect,AppsTec ERP Solutions Pvt Ltd,12 - 18 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 41 days ago,497,976,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - DBA   ,     Datawarehousing",Programming & Design,Technical Architect,"MS SQL Server,Oracle,Teradata,ETL,Power Bi,DW,Talend,Informatica,Architectural Design,Pentaho ",,"BCA - Computers, B.Sc - Computers, B.Tech/B.E. - Any Specialization, Computers",Any Postgraduate - Any Specialization,Doctorate Not Required
649,https://www.naukri.com/job-listings-Payroll-Executive-GMR-Infrastructure-Limited-Hyderabad-4-to-6-years-060917005546?src=jobsearchDesk&sid=15083179041939&xp=4,Payroll Executive,GMR Infrastructure Limited,4 - 6 yrs,Hyderabad,Not Disclosed by Recruiter,Openings: 1,Posted 28 days ago,1434,3500+,Not Disclosed by Recruiter,Oil and Gas  /    Energy  /    Power  /    Infrastructure,"HR   ,     Recruitment   ,     Administration   ,     IR",HR/ Recruitment / IR,Payroll Executive,"payroll processing,Indian payroll ",Please refer to the Job description above,B.Com - Commerce,M.Com - Commerce,Doctorate Not Required
650,https://www.naukri.com/job-listings-Net-Architect-12-15-Years-noida-Techs-to-Suit-Inc-Noida-12-to-15-years-050917005625?src=jobsearchDesk&sid=15083179041939&xp=6,.Net Architect//12-15 Years//noida,Techs to Suit Inc,12 - 15 yrs,Noida,Not Disclosed by Recruiter,,Posted 41 days ago,421,715,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",Programming & Design,Technical Architect,"LINQ,Entity Framework,WCF,ASP.Net MVC,C#,SQL Server,Javascript,Angularjs,.Net,Design Patterns ",Please refer to the Job description above,"Any Graduate - Any Specialization, B.Tech/B.E. - Any Specialization","Any Postgraduate - Any Specialization, M.Tech - Any Specialization, MCA - Computers",
651,https://www.naukri.com/job-listings-Adobe-CQ-Architect-Virtusa-Consulting-Services-Pvt-Ltd-Hyderabad-10-to-12-years-040917901149?src=jobsearchDesk&sid=15083179041939&xp=8,Adobe CQ Architect,Virtusa Consulting Services Pvt Ltd,10 - 12 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted 42 days ago,Less than 10,367,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - Application Programming   ,     Maintenance",Programming & Design,Technical Architect,"System Design,Project Life Cycle,Cost Estimation,Data Migration,Customer Relationship,Java,Spring,SOA,XML,SOAP,Flex,SQLite,iOS,Android,Objective - C,Ant,jQuery,Sencha Touch,dojo,Portals,Drupal,SSO ","Keywords10+ years experience in IT2+ years of experience working with JCR based WCM Technologies. Experience with Adobe CQ, in particular, is critical.1+ year of architecting and implementing solutions that utilize Adobe CQ WCM suite3+ year of experience with JEE related technologiesExperience with server-side components design & implementation is a must5+ years in application architecture/enterprise architecture, systems integration and development, package implementation3+ years of development/ implementation experience using one or more ECM tools like Documentum, LiveLink, IBM FileNet, Xerox DocuShare, Interwoven, Alfresco, SpringCM, Vignette, Adobe LiveCycle ES, Drupal, OpenText, SharePoint, Liferay, Fatwire, Sitecore, Xythos, SDLProven leadership and managerial skills to independently manage teams, during multiple phases of the project lifecycleStrong skills to effectively interface with client executivesGood business analysis/redesign skills with architecture and implementation experienceRequirements analysis, conceptual, logical and detailed design skillsConfiguration planning, testing, change management and support experienceProject management with complex projects and the ability to manage multiple projects simultaneouslyKnowledge of Web architectures including portals, application servers, security, Service Oriented Architecture (SOA) and .Net technologies is a plusKnowledge of relational database technologies and data access patterns and frameworks is a plusBA/BS degree in Computer Science, Management Information Systems or related fieldAdditional technical qualifications include hands-on experience in several of the following products or technologies: JSON, Ext-Js, Java, Spring, SOA, XML, SOAP, Flex, SQLite, iOS, Android, Objective-C, XCode, git, svn, Ant, jQuery, Sencha Touch, dojo, Portals, Drupal, SSO, QR Codes, WebGL, OpenGL, CSS Media Queries, Responsive Web DesignDemonstrated consulting skills, including client relationships and team facilitationWell-developed organizational and interpersonal communications skillsGeneral understanding of the business environment, models and motivationsExcellent verbal and written communication skills, such as meeting facilitation, presentation and documentationHave strong collaboration and influencing skillsProject management experience is a plusConsulting experience with a large multi-national is a plusWork experience in the Insurance, Banking, Financial Services, Healthcare, Communication industries is a plus. QualificationsTotal 10+ years of experience with a minimum of 3 years of JCR based WCM experienceBachelors Degree in a related fieldPMP Certification, MBA would be an added advantage","B.Sc - Computers, B.Tech/B.E. - Any Specialization, Computers, Any Graduate - Any Specialization",MBA/PGDM - Any Specialization,Doctorate Not Required
652,https://www.naukri.com/job-listings-Business-Process-Re-engineering-pmo-12-pm-Shift-Cvent-India-Pvt-Ltd-Delhi-NCR-2-to-5-years-050917007436?src=jobsearchDesk&sid=15083179041939&xp=9,Business Process Re-engineering (pmo) 12 pm Shift,Cvent India Pvt. Ltd.,2 - 5 yrs,Delhi NCR,Not Disclosed by Recruiter,Openings: 1,Posted 41 days ago,642,1500+,Not Disclosed by Recruiter,IT-Software  /    Software Services,IT Software - Other,System Design/Implementation/ERP/CRM,Business Analyst,"project scheduling,pmo,project management,project planning,business process re - engineering,process improvement initiatives,process mapping,business process analysis ",Please refer to the Job description above,B.Tech/B.E. - Any Specialization,"MBA/PGDM - Any Specialization, Information Technology, Systems, Other Management",M.Phil. - Advertising/Mass Communication
653,https://www.naukri.com/job-listings-BI-DWH-Architect-tech-Lead-Virtusa-Consulting-Services-Pvt-Ltd-Bengaluru-10-to-12-years-040917901142?src=jobsearchDesk&sid=15083179041939&xp=10,BI & DWH Architect/tech Lead,Virtusa Consulting Services Pvt Ltd,10 - 12 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 42 days ago,97,679,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - DBA   ,     Datawarehousing",Programming & Design,Team Lead/Technical Lead,"Bi,Data Warehousing,DW,Technical Leadership,OBIEE,ETL ","Qualifications10+ years of IT experience with a minimum of 8 years of DWH experience. MUST HAVE EXPERIENCE OF LEADING OFFSHORE DELIVERY FROM ONSHOREBSc/MSc degree in Engineering/Computer Science disciplinesKeywordsPossess excellent verbal and written communication skills, with ability to communicate at all levels within an organisation. This is a Client Facing Role Possess prior experience in a DWH Architect role in a large DW implementation developed from Offshore/Offsite delivery centres: "" BI & DWH Roadmap and Strategy "" Experience in designing BI & DWH Information Management Architectures, data models, ETL, metadata, cubes and drill through reports using BI platforms "" Have demonstrated knowledge of DW data population techniques (ETL/ELT) for target structures such as Star Schemas, Snowflake Schemas and 1-3NF data models "" Have multiple DWH implementation projects min 4 years implementation Team Lead/Architect experience Oracle database knowledge essentialExtensive, demonstrable experience with at least two ETL technologies preferred technologies include "" Oracle OWB/ODI/Goldengate "" Informatica 8, 9 "" IBM Data Stage "" SSISExperience/Knowledge with at least one of the following BI platforms: Business Objects/ Microstrategy/ OBIEE/ COGNOS/ MICROSOFTHave strong collaboration, communication and influencing skillsProject management experience is a plusConsulting experience with a large multi-national is a plusWork experience in the Insurance, Banking, Financial Services, Healthcare, Communication industries is a plusPrior experience with DW Industry specific Models, developing solution frameworks, productivity enhancements, and performance tuning frameworks is a plus","B.Sc - Computers, B.Tech/B.E. - Any Specialization, Computers","MS/M.Sc(Science) - Computers, M.Tech - Any Specialization, Computers",Doctorate Not Required
654,https://www.naukri.com/job-listings-Hadoop-Architect-Administration-for-a-US-Based-Product-MNC-Careernet-Technologies-Pvt-Ltd-Bengaluru-9-to-14-years-040917005807?src=jobsearchDesk&sid=15083179041939&xp=13,Hadoop Architect & Administration for a US Based Product MNC,Careernet Technologies Pvt Ltd,9 - 14 yrs,Bengaluru,"40,00,000 - 60,00,000 P.A.",Openings: 1,Posted 27 days ago,325,1500+,"INR  40,00,000 - 60,00,000 P.A.",IT-Software  /    Software Services,"IT Software - eCommerce   ,     Internet Technologies",Programming & Design,Technical Architect,"Hadoop,BigData,Big Data,Hadoop Architect,Hadoop Administrator ",Please refer to the Job description above,B.Tech/B.E. - Any Specialization,"M.Tech - Any Specialization, MCA - Computers, MS/M.Sc(Science) - Any Specialization",Any Doctorate - Any Specialization
655,https://www.naukri.com/job-listings-MDM-Technical-Architect-Cargill-India-Pvt-Ltd-Bengaluru-7-to-12-years-020917900972?src=jobsearchDesk&sid=15083179041939&xp=19,MDM Technical Architect,Cargill India Pvt. Ltd.,7 - 12 yrs,Bengaluru,Not Disclosed by Recruiter,,Posted 46 days ago,Less than 10,333,Not Disclosed by Recruiter,Food Processing,"IT Software - Application Programming   ,     Maintenance",Programming & Design,Technical Architect,"Technical skills,Service,Sustainability,Informatica,Monitoring,Technical support,Cloud,Application,Tools,Master data management ","Education (includes formal education, certifications, accreditations, etc)   Bachelor s Degree or equivalent experience   Experience   7 years e xperience with or design of enterprise information architectures   2 Experience with Informatica Multi-Domain MDM tools   Business fluency in English   Past experience working with a glob al team   Work experiences across multiple lines of businesses   Experience leading integrated design validation sessions and confirming business requirements   Ability to deliver and drive multiple parallel deliverables   Demonstrate effective organization and documentation skills   Technical Skills   Experience with Master Data Management systems   Experience with Cloud Based Technology   Experience with DaaS, SaaS platforms   Familiarity with technical requirements and system configuration   Knowledge of process, data and information architecture disciplines   Demonstrated ability to be successful in ambiguous environments   Strong analytical, technical, and problem solving skills including the ability to break down complex issues   Ability to make decisions independently and apply solid judgment within scope or boundaries   Strong collaboration and influencing skills   Excellent verbal and written communication skills   Experience facilitating meetings and/ or group discussions","B.Tech/B.E. - Computers, BCA - Computers, B.Sc - Computers","M.Tech - Computers, MCA - Computers",
656,https://www.naukri.com/job-listings-Chief-Marketing-Officer-Online-internet-Right-Resource-Mumbai-5-to-10-years-020917002406?src=jobsearchDesk&sid=15083179041939&xp=20,Chief Marketing Officer - Online/internet,Right Resource,5 - 10 yrs,Mumbai,Not Disclosed by Recruiter,,Posted 46 days ago,235,498,Not Disclosed by Recruiter,Internet  /    Ecommerce,"Marketing   ,     Advertising   ,     MR   ,     PR   ,     Media Planning",Senior Management,Head/VP/GM-Marketing,"Product Marketing,Product Management,Marketing Strategy,Marketing Automation,Partnerships,Media Management,Social Media,Buyer Activities,Automation Tools ",Please refer to the Job description above,Any Graduate - Any Specialization,MBA/PGDM - Any Specialization,Doctorate Not Required
657,https://www.naukri.com/job-listings-Java-Technical-Architect-ciphercloud-Hyderabad-CipherCloud-India-Private-Limited-Hyderabad-12-to-20-years-020817003625?src=jobsearchDesk&sid=15083179041939&xp=21,"Java Technical Architect,ciphercloud, Hyderabad",CipherCloud India Private Limited,12 - 20 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted 48 days ago,134,709,Not Disclosed by Recruiter,IT-Software  /    Software Services,IT Software - Client/Server Programming,Programming & Design,Technical Architect,"Core Java,Web Technologies,Linux,Programming,Open Source,Computer Science,algorithms,design patterns,server side,web proxy,enterprise product,multithreading,data structures ",Please refer to the Job description above,B.Tech/B.E. - Any Specialization,"M.Tech - Any Specialization, MCA - Computers",Doctorate Not Required
658,https://www.naukri.com/job-listings-Technical-Lead-Architect-Java-C-for-a-Product-Company-Careernet-Technologies-Pvt-Ltd-Bengaluru-6-to-10-years-010417003947?src=jobsearchDesk&sid=15083179041939&xp=25,Technical Lead / Architect ( Java / C++ ) for a Product Company,Careernet Technologies Pvt Ltd,6 - 10 yrs,Bengaluru,"30,00,000 - 45,00,000 P.A.",Openings: 4,Posted 54 days ago,1500+,6500+,"INR  30,00,000 - 45,00,000 P.A.",IT-Software  /    Software Services,"IT Software - eCommerce   ,     Internet Technologies",Programming & Design,Technical Architect,"Java,C++,Architect,Principal Engineer,Technical Lead,SDE 3,SDE 4,J2EE ",Please refer to the Job description above,B.Tech/B.E. - Any Specialization,"M.Tech - Any Specialization, MCA - Computers",Ph.D
659,https://www.naukri.com/job-listings-Principal-Big-Data-Engineer-Java-Python-CA-India-Technologies-Private-Limited-Hyderabad-8-to-12-years-210817004021?src=jobsearchDesk&sid=15083179041939&xp=26,Principal Big Data Engineer - Java/ Python,CA (India) Technologies Private Limited,8 - 12 yrs,Hyderabad,Not Disclosed by Recruiter,,Posted 58 days ago,112,1227,Not Disclosed by Recruiter,IT-Software  /    Software Services,"IT Software - DBA   ,     Datawarehousing",Programming & Design,Software Developer,"Data Science,Hadoop,Java,Machine Learning,Spark,Python,SQL,Data Analytics,Bash,Oozie,Big Data Engineer ",Please refer to the Job description above,B.Tech/B.E. - Any Specialization,"M.Tech - Computers, MS/M.Sc(Science) - Computers, MCA - Computers",
660,https://www.naukri.com/job-listings-MIS-Executive-VBA-Analyst-Executive-Backend-Www-megara-co-in-Megara-InfoTech-Pvt-Ltd-Delhi-NCR-Faridabad-Ghaziabad-Gurgaon-Noida-Sonepat-0-to-3-years-161017000419?src=jobsearchDesk&sid=15083179041939&xp=27,MIS Executive | VBA | Analyst Executive | Backend @ Www.megara.co.in,Megara InfoTech Pvt. Ltd.  hiring for Our Client,0 - 3 yrs,"Delhi NCR,    Faridabad,    Ghaziabad,    Gurgaon,    Noida,    Sonepat","2,00,000 - 3,25,000 P.A.",,Posted 2 days ago,142,510,"INR  2,00,000 - 3,25,000 P.A.",IT-Software  /    Software Services,"Financial Services   ,     Banking   ,     Investments   ,     Insurance",Financial Services/Stock Broking,Analyst,"Advanced Excel,MIS,Macros,VBA,Analysis,mis executive,Training,Backend,Admin,Back Office Executive,mis and data analyst executive,mis and data entry executive ","Apply For Interview (Fresher or Experience) @ www.facebook.com/megarainfotech
(mnc-non MNC)

Good Communication Skill

We are hiring for our clients

Position With Big Company like Serco, WNS, Genpact, BOA, UHG etc.","Any Graduate - Any Specialization, B.Sc - Any Specialization",Any Postgraduate,
