,Company_Name,Design_Role,Doctorate,Experience,Functional_Area,Industry,Job_Application,Job_Link,Job_Post,Job_Title,Job_View,Key_Skills,Location,Num_Openings,PG,Role_Category,Salary,SalaryI,Skill_Experience,UG,Actual_Job_Link
1361,Error,,,Error,,,232,https://www.naukri.com/job-listings-BORN-Chennai-Engaging-Ecommerce-Business-Analyst-JOIN-US-Born-Commerce-Private-Limited-Chennai-4-to-9-years-101017007932,Posted: 6 days ago,Error,202,Error,Error,Openings: 2,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-BORN-Chennai-Engaging-Ecommerce-Business-Analyst-JOIN-US-Born-Commerce-Private-Limited-Chennai-4-to-9-years-101017007932
1363,Error,,,Error,,,548,https://www.naukri.com/job-listings-Business-Analyst-4-to-6-Years-Bangalore-Capgemini-Bengaluru-3-to-8-years-061017901810,Posted: 13 days ago,Error,1214,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Analyst-4-to-6-Years-Bangalore-Capgemini-Bengaluru-3-to-8-years-061017901810
1366,Error,,,Error,,,740,https://www.naukri.com/job-listings-Business-Analyst-Sopra-Steria-India-Ltd-Noida-Sector-135-Noida-4-to-6-years-101017003485,Posted 9 days ago,Error,715,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Analyst-Sopra-Steria-India-Ltd-Noida-Sector-135-Noida-4-to-6-years-101017003485
1367,Error,,,Error,,,637,https://www.naukri.com/job-listings-Business-Analyst-HCL-Technologies-Ltd-Chennai-3-to-8-years-091017007170,Posted: 10 days ago,Error,715,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Analyst-HCL-Technologies-Ltd-Chennai-3-to-8-years-091017007170
1371,Error,,,Error,,,100,https://www.naukri.com/job-listings-Senior-Developer-and-Business-Analyst-Oracle-India-Pvt-Ltd-Bengaluru-3-to-6-years-120917901484,Posted: 37 days ago,Error,287,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Senior-Developer-and-Business-Analyst-Oracle-India-Pvt-Ltd-Bengaluru-3-to-6-years-120917901484
1372,Error,,,Error,,,572,https://www.naukri.com/job-listings-Walkin-Interview-for-Business-Analyst-on-08th-Oct-17-allianz-pune-Allianz-Cornhill-Information-Services-Private-Ltd-Pune-2-to-4-years-051017004094,Posted: 14 days ago,Error,1019,Error,Error,Openings: 15,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Walkin-Interview-for-Business-Analyst-on-08th-Oct-17-allianz-pune-Allianz-Cornhill-Information-Services-Private-Ltd-Pune-2-to-4-years-051017004094
1373,Error,,,Error,,,1256,https://www.naukri.com/job-listings-Senior-Business-Analyst-Singapore-EPAM-Systems-India-Private-Limited-Singapore-4-to-8-years-041017006584,Posted: 15 days ago,Error,726,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Senior-Business-Analyst-Singapore-EPAM-Systems-India-Private-Limited-Singapore-4-to-8-years-041017006584
1379,Error,,,Error,,,35,https://www.naukri.com/job-listings-Business-Analyst-Nokia-Solutions-and-Networks-India-P-Ltd-Chennai-3-to-5-years-061017901685,Posted: 13 days ago,Error,146,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Analyst-Nokia-Solutions-and-Networks-India-P-Ltd-Chennai-3-to-5-years-061017901685
1382,Error,,,Error,,,369,https://www.naukri.com/job-listings-HCL-Statestreet-Conducting-Walkin-Drive-for-RPA-Business-Analysts-HCL-Technologies-Limited-Chennai-4-to-7-years-061017003384,Posted: 13 days ago,Error,506,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-HCL-Statestreet-Conducting-Walkin-Drive-for-RPA-Business-Analysts-HCL-Technologies-Limited-Chennai-4-to-7-years-061017003384
1383,Error,,,Error,,,657,https://www.naukri.com/job-listings-HCL-Statestreet-Conducting-Walkin-Drive-for-RPA-Business-Analysts-HCL-Technologies-Limited-Chennai-2-to-6-years-041017006091,Posted: 15 days ago,Error,848,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-HCL-Statestreet-Conducting-Walkin-Drive-for-RPA-Business-Analysts-HCL-Technologies-Limited-Chennai-2-to-6-years-041017006091
1390,Error,,,Error,,,982,https://www.naukri.com/job-listings-Hiring-Business-Analysts-Tech-Mahindra-Chennai-Tech-Mahindra-Ltd-Chennai-12-to-15-years-120917003881,Posted: 20 days ago,Error,1467,Error,Error,,,,,"INR 15,00,000 - 20,00,000 P.A.",Error,,https://www.naukri.com/job-listings-Hiring-Business-Analysts-Tech-Mahindra-Chennai-Tech-Mahindra-Ltd-Chennai-12-to-15-years-120917003881
1393,Error,,,Error,,,190,https://www.naukri.com/job-listings-Senior-Analyst-Assistant-Manager-Talent-Business-Analyst-Deloitte-Hyderabad-4-to-8-years-220917900132,Posted: 27 days ago,Error,522,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Senior-Analyst-Assistant-Manager-Talent-Business-Analyst-Deloitte-Hyderabad-4-to-8-years-220917900132
1394,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Technical-Business-Analyst-E-Governance-Nascent-Info-Technologies-Pvt-Ltd-Vadodara-4-to-6-years-031017001583,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Technical-Business-Analyst-E-Governance-Nascent-Info-Technologies-Pvt-Ltd-Vadodara-4-to-6-years-031017001583
1396,Error,,,Error,,,175,https://www.naukri.com/job-listings-Business-Analyst-Headstrong-GENPACT-Hyderabad-2-to-5-years-220917901467,Posted: 26 days ago,Error,470,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Analyst-Headstrong-GENPACT-Hyderabad-2-to-5-years-220917901467
1397,Error,,,Error,,,87,https://www.naukri.com/job-listings-Senior-Analyst-Assistant-Manager-Talent-Business-Analyst-Deloitte-Hyderabad-4-to-8-years-200917900046,Posted: 29 days ago,Error,150,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Senior-Analyst-Assistant-Manager-Talent-Business-Analyst-Deloitte-Hyderabad-4-to-8-years-200917900046
1400,Error,,,Error,,,466,https://www.naukri.com/job-listings-Business-Analyst-Property-and-Casualty-Value-Momentum-Software-Services-Pvt-Ltd-Hyderabad-3-to-8-years-210917007139,Posted: 28 days ago,Error,344,Error,Error,Openings: 5,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Analyst-Property-and-Casualty-Value-Momentum-Software-Services-Pvt-Ltd-Hyderabad-3-to-8-years-210917007139
1401,Error,,,Error,,,850,https://www.naukri.com/job-listings-Looking-for-Business-Analyst-Manager-Retail-Banking-Intellect-Design-Arena-Limited-Chennai-7-to-12-years-210917005665,Posted: 27 days ago,Error,861,Error,Error,Openings: 2,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Looking-for-Business-Analyst-Manager-Retail-Banking-Intellect-Design-Arena-Limited-Chennai-7-to-12-years-210917005665
1406,Error,,,Error,,,245,https://www.naukri.com/job-listings-Business-Analyst-2-Capgemini-Pune-8-to-13-years-290917900012,Posted: 20 days ago,Error,630,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Analyst-2-Capgemini-Pune-8-to-13-years-290917900012
1407,Error,,,Error,,,420,https://www.naukri.com/job-listings-Business-Analyst-Headstrong-GENPACT-Bengaluru-3-to-5-years-200917900998,Posted: 28 days ago,Error,690,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Analyst-Headstrong-GENPACT-Bengaluru-3-to-5-years-200917900998
1409,Error,,,Error,,,168,https://www.naukri.com/job-listings-Business-Analyst-Loan-Origination-Leading-Company-Mumbai-Hector-and-Streak-Consulting-Pvt-Ltd-Mumbai-6-to-8-years-111017005469,Posted: 8 days ago,Error,176,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Analyst-Loan-Origination-Leading-Company-Mumbai-Hector-and-Streak-Consulting-Pvt-Ltd-Mumbai-6-to-8-years-111017005469
1410,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Business-Analyst-US-Based-Firm-Noida-Aquarius-HR-Consultants-Private-Limited-Noida-2-to-5-years-111017006962,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Business-Analyst-US-Based-Firm-Noida-Aquarius-HR-Consultants-Private-Limited-Noida-2-to-5-years-111017006962
1417,Error,,,Error,,,136,https://www.naukri.com/job-listings-Offshore-Business-Analyst-Interglobe-Enterprises-Limited-Gurgaon-7-to-9-years-040917900686,Posted: 45 days ago,Error,250,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Offshore-Business-Analyst-Interglobe-Enterprises-Limited-Gurgaon-7-to-9-years-040917900686
1418,Error,,,Error,,,771,https://www.naukri.com/job-listings-Senior-Business-Analyst-CONDUENT-BUSINESS-SERVICES-INDIA-LLP-Chennai-7-to-10-years-180917006655,Posted: 31 days ago,Error,562,Error,Error,Openings: 1,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Senior-Business-Analyst-CONDUENT-BUSINESS-SERVICES-INDIA-LLP-Chennai-7-to-10-years-180917006655
1419,Error,,,Error,,,752,https://www.naukri.com/job-listings-Requirement-of-Calypso-Business-Analyst-Genpact-Headstrong-Germany-Headstrong-Noida-Germany-7-to-12-years-021116004664,Posted: 351 days ago,Error,862,Error,Error,Openings: 5,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Requirement-of-Calypso-Business-Analyst-Genpact-Headstrong-Germany-Headstrong-Noida-Germany-7-to-12-years-021116004664
1420,Error,,,Error,,,230,https://www.naukri.com/job-listings-Assistant-Vice-President-Macro-Business-Analyst-BFSI-Black-Turtle-India-Pvt-Ltd-Mumbai-5-to-9-years-190917000829,Posted 30 days ago,Error,216,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Assistant-Vice-President-Macro-Business-Analyst-BFSI-Black-Turtle-India-Pvt-Ltd-Mumbai-5-to-9-years-190917000829
1422,Error,,,Error,,,250,https://www.naukri.com/job-listings-Senior-Analyst-Assistant-Manager-Talent-Business-Analyst-Deloitte-Hyderabad-4-to-8-years-180917900081,Posted: 31 days ago,Error,462,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Senior-Analyst-Assistant-Manager-Talent-Business-Analyst-Deloitte-Hyderabad-4-to-8-years-180917900081
1426,Error,,,Error,,,201,https://www.naukri.com/job-listings-Sr-Business-Analyst-operations-HERE-Solutions-India-Private-Limited-Navi-Mumbai-6-to-10-years-080817901248,Posted 43 days ago,Error,318,Error,Error,,,,,Not Disclosed by Recruiter,Qualifications:,,https://www.naukri.com/job-listings-Sr-Business-Analyst-operations-HERE-Solutions-India-Private-Limited-Navi-Mumbai-6-to-10-years-080817901248
1431,Error,,,Error,,,211,https://www.naukri.com/job-listings-Senior-Business-Analyst-Manufacturing-Domain-Epicor-Software-India-Pvt-Ltd-Bengaluru-8-to-12-years-280717900919,Posted: 21 days ago,Error,297,Error,Error,,,,,"INR 10,00,000 - 14,00,000 P.A.",Error,,https://www.naukri.com/job-listings-Senior-Business-Analyst-Manufacturing-Domain-Epicor-Software-India-Pvt-Ltd-Bengaluru-8-to-12-years-280717900919
1432,Error,,,Error,,,2182+,https://www.naukri.com/job-listings-BORN-Chennai-Engaging-Ecommerce-Business-Analyst-Join-US-Born-Commerce-Private-Limited-Chennai-4-to-9-years-190717004221,Posted: 34 days ago,Error,1982+,Error,Error,Openings: 2,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-BORN-Chennai-Engaging-Ecommerce-Business-Analyst-Join-US-Born-Commerce-Private-Limited-Chennai-4-to-9-years-190717004221
1435,Error,,,Error,,,25,https://www.naukri.com/job-listings-Business-Analyst-GLOBALFOUNDRIES-Engineering-Private-Limited-Bengaluru-4-to-8-years-220917901302,Posted: 27 days ago,Error,51,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Analyst-GLOBALFOUNDRIES-Engineering-Private-Limited-Bengaluru-4-to-8-years-220917901302
1439,Error,,,Error,,,713,https://www.naukri.com/job-listings-HCL-Hiring-RPA-Business-Analysts-in-Noida-HCL-Technologies-Limited-Delhi-NCR-Noida-3-to-5-years-190917006220,Posted: 30 days ago,Error,638,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-HCL-Hiring-RPA-Business-Analysts-in-Noida-HCL-Technologies-Limited-Delhi-NCR-Noida-3-to-5-years-190917006220
1441,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Urgent-Requirement-for-the-Position-of-Business-Analyst-us-Healthcare-Health-Asyst-Private-Limited-Bengaluru-4-to-8-years-060917002654,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Urgent-Requirement-for-the-Position-of-Business-Analyst-us-Healthcare-Health-Asyst-Private-Limited-Bengaluru-4-to-8-years-060917002654
1442,Error,,,Error,,,794,https://www.naukri.com/job-listings-HCL-Hiring-RPA-Business-Analysts-HCL-Technologies-Limited-Chennai-3-to-5-years-190917006200,Posted: 30 days ago,Error,628,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-HCL-Hiring-RPA-Business-Analysts-HCL-Technologies-Limited-Chennai-3-to-5-years-190917006200
1443,Error,,,Error,,,557,https://www.naukri.com/job-listings-Opportunity-for-LIMS-Business-Analyst-Hyderabad-Tech-Mahindra-Ltd-Hyderabad-10-to-12-years-060917008620,Posted: 43 days ago,Error,404,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Opportunity-for-LIMS-Business-Analyst-Hyderabad-Tech-Mahindra-Ltd-Hyderabad-10-to-12-years-060917008620
1445,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Business-Analyst-Virtusa-Consulting-Services-Pvt-Ltd-Mumbai-10-to-12-years-040917900524,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Business-Analyst-Virtusa-Consulting-Services-Pvt-Ltd-Mumbai-10-to-12-years-040917900524
1455,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Business-Analyst-Virtusa-Consulting-Services-Pvt-Ltd-Chennai-10-to-12-years-020917900330,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Business-Analyst-Virtusa-Consulting-Services-Pvt-Ltd-Chennai-10-to-12-years-020917900330
1456,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Business-Analyst-Virtusa-Consulting-Services-Pvt-Ltd-Chennai-10-to-12-years-020917900241,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Business-Analyst-Virtusa-Consulting-Services-Pvt-Ltd-Chennai-10-to-12-years-020917900241
1457,Error,,,Error,,,1931+,https://www.naukri.com/job-listings-Solution-Architect-Senior-Business-Analyst-NetCracker-Technology-Solutions-India-Pvt-Ltd-Bengaluru-12-to-18-years-280717001695,Posted: 27 days ago,Error,1639+,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Solution-Architect-Senior-Business-Analyst-NetCracker-Technology-Solutions-India-Pvt-Ltd-Bengaluru-12-to-18-years-280717001695
1460,Error,,,Error,,,94,https://www.naukri.com/job-listings-Sr-Business-Analyst-Tech-Mahindra-Ltd-Hyderabad-4-to-9-years-130917006040,Posted: 36 days ago,Error,264,Error,Error,Openings: 1,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Sr-Business-Analyst-Tech-Mahindra-Ltd-Hyderabad-4-to-9-years-130917006040
1461,Error,,,Error,,,41,https://www.naukri.com/job-listings-Sr-Business-Analyst-Tech-Mahindra-Ltd-Hyderabad-4-to-9-years-130917006012,Posted: 36 days ago,Error,139,Error,Error,Openings: 1,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Sr-Business-Analyst-Tech-Mahindra-Ltd-Hyderabad-4-to-9-years-130917006012
1462,Error,,,Error,,,439,https://www.naukri.com/job-listings-Business-Analyst-Placenet-Consultants-P-Ltd-Chennai-5-to-10-years-230917002024,Posted: 26 days ago,Error,282,Error,Error,Openings: 10,,,,"INR 7,00,000 - 17,00,000 P.A.",Error,,https://www.naukri.com/job-listings-Business-Analyst-Placenet-Consultants-P-Ltd-Chennai-5-to-10-years-230917002024
1463,Error,,,Error,,,226,https://www.naukri.com/job-listings-Avp-vp-Retail-IT-business-Analyst-Piramal-Finance-Mumbai-8-to-13-years-240817900581,Posted: 48 days ago,Error,684,Error,Error,,,,,"INR 15,00,000 - 25,00,000 P.A.",Error,,https://www.naukri.com/job-listings-Avp-vp-Retail-IT-business-Analyst-Piramal-Finance-Mumbai-8-to-13-years-240817900581
1467,Error,,,Error,,,1010,https://www.naukri.com/job-listings-Business-Analyst-B2B-and-B2C-Bajaj-Electricals-Limited-Mumbai-3-to-8-years-280817004405,Posted: 52 days ago,Error,825,Error,Error,Openings: 1,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Analyst-B2B-and-B2C-Bajaj-Electricals-Limited-Mumbai-3-to-8-years-280817004405
1468,Error,,,Error,,,548,https://www.naukri.com/job-listings-Business-Analyst-Service-Fulfillment-NetCracker-Technology-Solutions-India-Pvt-Ltd-Pune-3-to-8-years-100717900925,Posted: 31 days ago,Error,1011,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Analyst-Service-Fulfillment-NetCracker-Technology-Solutions-India-Pvt-Ltd-Pune-3-to-8-years-100717900925
1472,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Business-Analyst-Peopleplus-Professional-Services-Pvt-Ltd-Bengaluru-5-to-9-years-240817001090,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Business-Analyst-Peopleplus-Professional-Services-Pvt-Ltd-Bengaluru-5-to-9-years-240817001090
1478,Error,,,Error,,,3322+,https://www.naukri.com/job-listings-Senior-Business-Analyst-payments-Cards-pune-india-PRI-INDIA-IT-SERVICES-PRIVATE-LIMITED-Pune-6-to-10-years-120617004084,Posted: 43 days ago,Error,3780+,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Senior-Business-Analyst-payments-Cards-pune-india-PRI-INDIA-IT-SERVICES-PRIVATE-LIMITED-Pune-6-to-10-years-120617004084
1495,Error,,,Error,,,785,https://www.naukri.com/job-listings-Senior-Business-Systems-Analyst-BMC-Software-India-Pvt-Ltd-Pune-5-to-8-years-101017008162,Posted: 9 days ago,Error,708,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Senior-Business-Systems-Analyst-BMC-Software-India-Pvt-Ltd-Pune-5-to-8-years-101017008162
1496,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Analyst-3-Business-Applications-Sandisk-India-Bengaluru-7-to-10-years-051017901034,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Analyst-3-Business-Applications-Sandisk-India-Bengaluru-7-to-10-years-051017901034
1500,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Hiring-for-Salesforce-Business-Analyst-sfdc-Business-Analyst-Allegis-Services-India-Pvt-Ltd-Hyderabad-5-to-10-years-160917001513,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Hiring-for-Salesforce-Business-Analyst-sfdc-Business-Analyst-Allegis-Services-India-Pvt-Ltd-Hyderabad-5-to-10-years-160917001513
1502,Error,,,Error,,,722,https://www.naukri.com/job-listings-Opportunity-in-LTI-BA-Risk-for-Mumbai-Location-Larsen-Toubro-Infotech-Limited-Mumbai-Navi-Mumbai-5-to-8-years-061017000013,Posted: 13 days ago,Error,695,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Opportunity-in-LTI-BA-Risk-for-Mumbai-Location-Larsen-Toubro-Infotech-Limited-Mumbai-Navi-Mumbai-5-to-8-years-061017000013
1503,Error,,,Error,,,185,https://www.naukri.com/job-listings-IT-Business-Systems-Analyst-4-9-Years-Delhi-Piramal-Swasthya-Management-and-Research-Institute-Delhi-4-to-9-years-250917007404,Posted: 24 days ago,Error,173,Error,Error,Openings: 2,,,,"INR 6,00,000 - 7,00,000 P.A.",Error,,https://www.naukri.com/job-listings-IT-Business-Systems-Analyst-4-9-Years-Delhi-Piramal-Swasthya-Management-and-Research-Institute-Delhi-4-to-9-years-250917007404
1504,Error,,,Error,,,195,https://www.naukri.com/job-listings-Business-Process-Analyst-Philips-Software-Centre-Pvt-Ltd-Bengaluru-2-to-5-years-220917901644,Posted: 26 days ago,Error,419,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Process-Analyst-Philips-Software-Centre-Pvt-Ltd-Bengaluru-2-to-5-years-220917901644
1505,Error,,,Error,,,713,https://www.naukri.com/job-listings-Business-Process-Analyst-Philips-India-Limited-Bengaluru-3-to-5-years-290617900497,Posted: 24 days ago,Error,1342,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Business-Process-Analyst-Philips-India-Limited-Bengaluru-3-to-5-years-290617900497
1506,Error,,,Error,,,13,https://www.naukri.com/job-listings-Staff-Business-System-Analyst-GLOBALFOUNDRIES-Engineering-Private-Limited-Bengaluru-3-to-5-years-220917901313,Posted: 27 days ago,Error,46,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Staff-Business-System-Analyst-GLOBALFOUNDRIES-Engineering-Private-Limited-Bengaluru-3-to-5-years-220917901313
1507,Error,,,Error,,,381,https://www.naukri.com/job-listings-Documentation-Analyst-Leading-Business-Group-Navi-Mumbai-Hector-and-Streak-Consulting-Pvt-Ltd-Mumbai-Navi-Mumbai-3-to-8-years-051017004322,Posted: 14 days ago,Error,355,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Documentation-Analyst-Leading-Business-Group-Navi-Mumbai-Hector-and-Streak-Consulting-Pvt-Ltd-Mumbai-Navi-Mumbai-3-to-8-years-051017004322
1508,Error,,,Error,,,250,https://www.naukri.com/job-listings-Analyst-Business-Recovery-Services-Invesco-Hyderabad-Pvt-Ltd-Hyderabad-3-to-5-years-190617900723,Posted: 16 days ago,Error,504,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Analyst-Business-Recovery-Services-Invesco-Hyderabad-Pvt-Ltd-Hyderabad-3-to-5-years-190617900723
1510,Error,,,Error,,,867,https://www.naukri.com/job-listings-Opening-For-Business-Development-Analyst-Global-Hunt-India-Pvt-Ltd-Bengaluru-3-to-4-years-240817001269,Posted: 15 days ago,Error,932,Error,Error,Openings: 1,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Opening-For-Business-Development-Analyst-Global-Hunt-India-Pvt-Ltd-Bengaluru-3-to-4-years-240817001269
1512,Error,,,Error,,,674,https://www.naukri.com/job-listings-Schlumberger-SAP-Business-Process-Analyst-for-MM-WM-LE-Schlumberger-India-Technology-Centre-Pvt-Ltd-Pune-Yerwada-5-to-10-years-010917008434,Posted: 48 days ago,Error,736,Error,Error,Openings: 1,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Schlumberger-SAP-Business-Process-Analyst-for-MM-WM-LE-Schlumberger-India-Technology-Centre-Pvt-Ltd-Pune-Yerwada-5-to-10-years-010917008434
1522,Error,,,Error,,,16,https://www.naukri.com/job-listings-Lead-Business-Analyst-analytics-Optum-a-UnitedHealth-Group-Company-Noida-4-to-6-years-131017900575,Posted: 6 days ago,Error,55,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Lead-Business-Analyst-analytics-Optum-a-UnitedHealth-Group-Company-Noida-4-to-6-years-131017900575
1523,Error,,,Error,,,1047,https://www.naukri.com/job-listings-LTI-Mumbai-Hiring-Business-Analyst-Professionals-Larsen-Toubro-Infotech-Limited-Mumbai-4-to-8-years-250917002390,Posted: 24 days ago,Error,949,Error,Error,Openings: 10,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-LTI-Mumbai-Hiring-Business-Analyst-Professionals-Larsen-Toubro-Infotech-Limited-Mumbai-4-to-8-years-250917002390
1527,Error,,,Error,,,Error,https://www.naukri.com/job-listings-IT-Business-Analyst-SAP-RE-FX-Functional-Consultant-UBS-Business-Solutions-India-Pvt-Ltd-Mumbai-10-to-12-years-161017900083,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-IT-Business-Analyst-SAP-RE-FX-Functional-Consultant-UBS-Business-Solutions-India-Pvt-Ltd-Mumbai-10-to-12-years-161017900083
1529,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Senior-Business-Analyst-for-Credit-Risk-UBS-Business-Solutions-India-Pvt-Ltd-Mumbai-5-to-8-years-051017900175,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Senior-Business-Analyst-for-Credit-Risk-UBS-Business-Solutions-India-Pvt-Ltd-Mumbai-5-to-8-years-051017900175
1530,Error,,,Error,,,Error,https://www.naukri.com/job-listings-IT-Business-Analyst-SAP-FI-CO-Functional-Consultant-UBS-Business-Solutions-India-Pvt-Ltd-Mumbai-10-to-12-years-041017901131,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-IT-Business-Analyst-SAP-FI-CO-Functional-Consultant-UBS-Business-Solutions-India-Pvt-Ltd-Mumbai-10-to-12-years-041017901131
1532,Error,,,Error,,,667,https://www.naukri.com/job-listings-LTI-Mumbai-Hiring-Business-Analyst-Professionals-Larsen-Toubro-Infotech-Limited-Mumbai-6-to-9-years-250917002335,Posted: 24 days ago,Error,608,Error,Error,Openings: 10,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-LTI-Mumbai-Hiring-Business-Analyst-Professionals-Larsen-Toubro-Infotech-Limited-Mumbai-6-to-9-years-250917002335
1534,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Business-Analyst-Lead-Virtusa-Consulting-Services-Pvt-Ltd-Pune-8-to-10-years-070917900201,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Business-Analyst-Lead-Virtusa-Consulting-Services-Pvt-Ltd-Pune-8-to-10-years-070917900201
1535,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Business-Analyst-Lead-Virtusa-Consulting-Services-Pvt-Ltd-Mumbai-8-to-10-years-070917900192,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Business-Analyst-Lead-Virtusa-Consulting-Services-Pvt-Ltd-Mumbai-8-to-10-years-070917900192
1537,Error,,,Error,,,Error,https://www.naukri.com/job-listings-IT-Business-Analyst-SAP-FICO-Functional-Consultant-UBS-Business-Solutions-India-Pvt-Ltd-Mumbai-10-to-12-years-161017900061,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-IT-Business-Analyst-SAP-FICO-Functional-Consultant-UBS-Business-Solutions-India-Pvt-Ltd-Mumbai-10-to-12-years-161017900061
