,Actual_Job_Link,Company_Name,Design_Role,Doctorate,Experience,Functional_Area,Industry,Job_Application,Job_Link,Job_Post,Job_Title,Job_View,Key_Skills,Location,Num_Openings,PG,Role_Category,Salary,SalaryI,Skill_Experience,UG
585,https://www.naukri.com/job-listings-Solution-Architect-Azure-Cloud-Shatkone-Human-Capital-Pune-5-to-10-years-190817900117,Shatkone Human Capital,Solution Architect / Enterprise Architect,Doctorate Not Required,5 - 10 yrs,"IT Software - Network Administration   ,     Security",IT-Software  /    Software Services,174,https://www.naukri.com/job-listings-Solution-Architect-Azure-Cloud-Shatkone-Human-Capital-Pune-5-to-10-years-190817900117?src=jobsearchDesk&sid=15083177845699&xp=3,Posted 60 days ago,Solution Architect - Azure / Cloud,1068,"Azure,Cloud,Azure IaaS,PaaS,storage,SQL Azure database,service bus,cloud strategy,SDLC,SOX,HIPAA ",Pune,,Any Postgraduate - Any Specialization,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Qualification- BE(Computer IT preferred)Vacancy - 5Job Type: full TimeExperience: 5 to 10 YearsGENERIC QUALIFICATIONS :- Technical degree (Engineering/Computer Science or Math) or equivalent professional experience- 6+ or more years of large scale distributed software design and development experience- (required 1) Working experience in Azure IaaS, PaaS, storage, network and database. Minimum of 2+ years of experience in defining and implementing cloud/Azure based large solutions.- (required 2) Presentation skills with a high degree of comfort with both large and small audiences- (required 3) Proven track record of building deep technical relationships with IT decision makers and senior executives and growing cloud consumption share in medium to large accounts.- (required 4) Experience in assessing applications for cloud adoption- (preferred) Microsoft certified Azure certifications- Experience in implementing using Azure PaaS services like web sites, web/worker roles, SQL Azure database, storage, service bus.- Should be comfortable working in a start up like environment.- Experience and understanding of security requirements for cloud.- Experience in defining highly available, DR solutions in Azure- Experience in migrating large on premise workloads (windows and non-windows) to Azure.- Experience in defining cloud strategy for enterprise- Experience in using agile methodologies in implementing Azure solutions.- Ability to work independently- Prior work experience in a Consulting/Architecture position within a software and/or services company- Excellent proactive analytical and problem solving skills- Comfortable working in a dynamic environment and developing flexible solutions to meet evolving requirements.- Experience with SDLC and Agile/iterative methodologies required- Familiarity with IT compliance and risk management requirements (e.g. security, privacy, SOX, HIPAA etc.)Please forward your updated resume with following details- Current CTC- Expected CTC- Notice Period- Current Location- Relevant Experience","B.Tech/B.E. - Any Specialization, Computers, B.Sc - Maths"
586,https://www.naukri.com/job-listings-Java-j2ee-Software-Architect-Hewlett-Packard-Enterprise-Bengaluru-13-to-20-years-190817900035,Hewlett Packard Enterprise,Software Developer,,13 - 20 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,46,https://www.naukri.com/job-listings-Java-j2ee-Software-Architect-Hewlett-Packard-Enterprise-Bengaluru-13-to-20-years-190817900035?src=jobsearchDesk&sid=15083177845699&xp=4,Posted 60 days ago,Java/j2ee Software Architect,1139,"Java,J2Ee,Web Services,Rest,XML,C#,Azure,Agile Development,Web Technologies,Portal ",Bengaluru,,"Any Postgraduate - Any Specialization, M.Tech - Any Specialization, Computers, Electronics/Telecommunication",Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,"B.Tech/B.E. - Any Specialization, Computers, Electronics/Telecommunication"
587,https://www.naukri.com/job-listings-Business-Intelligence-Architect-AppsTec-ERP-Solutions-Pvt-Ltd-Bengaluru-12-to-18-years-180817900332,AppsTec ERP Solutions Pvt Ltd,Database Architect/Designer,Doctorate Not Required,12 - 18 yrs,"IT Software - DBA   ,     Datawarehousing",IT-Software  /    Software Services,383,https://www.naukri.com/job-listings-Business-Intelligence-Architect-AppsTec-ERP-Solutions-Pvt-Ltd-Bengaluru-12-to-18-years-180817900332?src=jobsearchDesk&sid=15083177845699&xp=6,Posted 60 days ago,Business Intelligence Architect,1500+,"Business Intelligence Architect,Business Intelligence,Data Visualization,Tableau,Big Data,Data Warehousing,design and development,DBS,MS SQL Server,Oracle,Teradata,Open Source,Informatica,AbInitio,SSIS ",Bengaluru,,Any Postgraduate - Any Specialization,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Skills/ qualifications- Bachelor's degree in Computer Science or similar- Total exp should be more than 12 -18 years in which minimum of 4 years- experience architecting large scale data warehouses- Must have worked with at least 5-6 end -to -end BI / DW project life cycle- Expert data modelling skills (i.e. conceptual, logical and physical model design, experience with Enterprise Data Warehouses and Data Marts)- Hands on experience with relational DBS like MS SQL Server, Oracle, Teradata, etc- Experience in handling very large DBs and large data volumes- Implementation experience with ETL tools such as: Talend (most preferred), Datastage, SSIS, Informatica, AbInitio etc- Implementation experience with BI/ Data Visualization tools such as: Pentaho Dashboard and Visualization (most preferred), Microstrategy, Qlik, Tableau, Business Objects, Power BI, etc- Proficiency in capacity planning, performance optimization (tuning), DB sizing- Experience in Big Data projects will be an advantage- Proven analytical and problem-solving abilities, with a keen attention to detail- Good understanding of security, report and information distribution, and other related BI enterprise concerns and considerations- Excellent Client interaction skills and ability to engage with the client in technical discussions- Experience in Open Source tools- Should be willing to travel","B.Tech/B.E. - Any Specialization, Computers, B.Sc - Computers, BCA - Computers"
588,https://www.naukri.com/job-listings-Practice-Lead-Data-Center-Solution-Architect-with-Cloud-Greater-Noi-Techs-to-Suit-Inc-Greater-Noida-14-to-17-years-170417001107,Techs to Suit Inc,Solution Architect / Enterprise Architect,,14 - 17 yrs,"IT Software - Systems   ,     EDP   ,     MIS",IT-Software  /    Software Services,773,https://www.naukri.com/job-listings-Practice-Lead-Data-Center-Solution-Architect-with-Cloud-Greater-Noi-Techs-to-Suit-Inc-Greater-Noida-14-to-17-years-170417001107?src=jobsearchDesk&sid=15083177845699&xp=8,Posted 34 days ago,Practice Lead Data Center Solution Architect with Cloud - Greater Noi,5500+,"Presales,Solution Design,Data Center,Data center solution architect,iaas,Pre sales,Data Center Architect,Data Center design,Data Center Solutions,cloud,aws ",Greater Noida,Openings: 1,Any Postgraduate - Any Specialization,System Design/Implementation/ERP/CRM,"INR  35,00,000 - 40,00,000 P.A.","35,00,000 - 40,00,000 P.A.",Please refer to the Job description above,"Any Graduate - Any Specialization, B.Tech/B.E. - Any Specialization"
589,https://www.naukri.com/job-listings-Application-Architect-Java-J2ee-PHP-Emerio-Technologies-CONFIDENTIAL-Chennai-10-to-16-years-180116005984,CONFIDENTIAL,Technical Architect,,10 - 16 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,34,https://www.naukri.com/job-listings-Application-Architect-Java-J2ee-PHP-Emerio-Technologies-CONFIDENTIAL-Chennai-10-to-16-years-180116005984?src=jobsearchDesk&sid=15083177845699&xp=9,Posted 56 days ago,"Application Architect - Java, J2ee, PHP - Emerio Technologies",480,"Application Architect - JAva,J2ee,PHP,Sugar CRM ",Chennai,,Any Postgraduate - Any Specialization,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,"B.Tech/B.E. - Any Specialization, Any Graduate - Any Specialization"
590,https://www.naukri.com/job-listings-Freshers-Digital-Marketing-Executive-SEO-SMM-Data-Infovision-Pvt-Ltd-Rewari-Gurgaon-Noida-Delhi-NCR-Jaipur-Mohali-0-to-1-years-170917001347,Data Infovision Pvt Ltd,Search Engine Optimisation /SEO Specialist,,0 - 1 yrs,"Marketing   ,     Advertising   ,     MR   ,     PR   ,     Media Planning",IT-Software  /    Software Services,517,https://www.naukri.com/job-listings-Freshers-Digital-Marketing-Executive-SEO-SMM-Data-Infovision-Pvt-Ltd-Rewari-Gurgaon-Noida-Delhi-NCR-Jaipur-Mohali-0-to-1-years-170917001347?src=jobsearchDesk&sid=15083177845699&xp=11,Posted 31 days ago,Freshers ~ Digital Marketing Executive / SEO / SMM,3500+,"digital marketing,fresher,b tech fresher,mca fresher,SEO Executive,Social Media Executive ","Rewari,    Gurgaon,    Noida,    Delhi NCR,    Jaipur,    Mohali",,,Online/Digital Marketing,"INR  2,00,000 P.A. Free Accommodation / P.G. with Food will be given to the Candidates.","2,00,000 P.A.",Please refer to the Job description above,"B.Tech/B.E., Any Graduate"
591,https://www.naukri.com/job-listings-Accounts-Executive-off-roll-MAHINDRA-HOLIDAYS-AND-RESORTS-INDIA-LIMITED-Mumbai-4-to-9-years-160917900685,MAHINDRA HOLIDAYS AND RESORTS INDIA LIMITED,Accounts Executive/Accountant,,4 - 9 yrs,"Accounts   ,     Finance   ,     Tax   ,     Company Secretary   ,     Audit",Travel  /    Hotels  /    Restaurants  /    Airlines  /    Railways,106,https://www.naukri.com/job-listings-Accounts-Executive-off-roll-MAHINDRA-HOLIDAYS-AND-RESORTS-INDIA-LIMITED-Mumbai-4-to-9-years-160917900685?src=jobsearchDesk&sid=15083177845699&xp=13,Posted 32 days ago,Accounts Executive (off-roll),1500+,"Accounts Executive,SAP,Variance analysis,Book Keeping,Logistics,Real estate,Financial statements,Consulting,Service,Hospitality ",Mumbai,,MBA/PGDM - Finance,Accounts,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,B.Com - Commerce
592,https://www.naukri.com/job-listings-Quality-Officer-Payroll-Operations-India-GSC-JPMorgan-Chase-Mumbai-3-to-7-years-160917900652,JPMorgan Chase,Associate/Senior Associate -(NonTechnical),,3 - 7 yrs,"ITES   ,     BPO   ,     KPO   ,     LPO   ,     Customer Service   ,     Operations",Banking  /    Financial Services  /    Broking,42,https://www.naukri.com/job-listings-Quality-Officer-Payroll-Operations-India-GSC-JPMorgan-Chase-Mumbai-3-to-7-years-160917900652?src=jobsearchDesk&sid=15083177845699&xp=14,Posted 32 days ago,Quality Officer Payroll Operations India GSC,693,"Project management,Manager Quality Assurance,Analytics,Manager Quality Control,Data management,Business process,Performance management,Reporting tools,Process improvement,Policies ",Mumbai,,Any Postgraduate - Any Specialization,Voice,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
593,https://www.naukri.com/job-listings-Data-Warehouse-and-Business-Intelligence-Architects-and-Developers-ActiKnow-Startup-Delhi-1-to-3-years-160917900372,ActiKnow - Startup,Software Developer,Doctorate Not Required,1 - 3 yrs,"IT Software - DBA   ,     Datawarehousing",Internet  /    Ecommerce,308,https://www.naukri.com/job-listings-Data-Warehouse-and-Business-Intelligence-Architects-and-Developers-ActiKnow-Startup-Delhi-1-to-3-years-160917900372?src=jobsearchDesk&sid=15083177845699&xp=15,Posted 32 days ago,Data Warehouse and Business Intelligence Architects and Developers,732,"Data Warehousing,Business Intelligence,Business Objects,Cognos,MSBI,Developer ",Delhi,,Any Postgraduate - Any Specialization,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
594,https://www.naukri.com/job-listings-Key-Account-Executive-Diamond-Technology-Solutions-Startup-Mumbai-1-to-3-years-160917900325,Diamond Technology Solutions - Startup,Sales Executive / Officer,Doctorate Not Required,1 - 3 yrs,"Sales   ,     Retail   ,     Business Development",Internet  /    Ecommerce,21,https://www.naukri.com/job-listings-Key-Account-Executive-Diamond-Technology-Solutions-Startup-Mumbai-1-to-3-years-160917900325?src=jobsearchDesk&sid=15083177845699&xp=16,Posted 32 days ago,Key Account Executive,356,"sales,business development,competitive analysis,key accounts,customer relationship,customer complaints ",Mumbai,,Any Postgraduate - Any Specialization,Channel Sales,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
595,https://www.naukri.com/job-listings-Walk-in-Logistics-Executive-for-an-E-commerce-Company-Sandal-Grove-Marketing-Pvt-Ltd-Delhi-NCR-1-to-2-years-160917004212,Sandal Grove Marketing Pvt Ltd,Logistics Executive,Doctorate Not Required,1 - 2 yrs,"Supply Chain   ,     Logistics   ,     Purchase   ,     Materials",Internet  /    Ecommerce,393,https://www.naukri.com/job-listings-Walk-in-Logistics-Executive-for-an-E-commerce-Company-Sandal-Grove-Marketing-Pvt-Ltd-Delhi-NCR-1-to-2-years-160917004212?src=jobsearchDesk&sid=15083177845699&xp=17,Posted 32 days ago,Walk in : Logistics Executive for an E-commerce Company,1500+,"shipping,Logistics Executive,Warehouse Executive,Store Executive ",Delhi NCR,,Any Postgraduate - Any Specialization,Logistics,"INR  1,50,000 - 2,50,000 P.A.","1,50,000 - 2,50,000 P.A.",Please refer to the Job description above,Any Graduate - Any Specialization
596,https://www.naukri.com/job-listings-Email-Marketing-Executive-Lead-Generation-Online-Bidding-WebBee-eSolutions-Private-limited-Noida-1-to-3-years-160917002986,WebBee eSolutions Private limited,Sales Executive / Officer,Doctorate Not Required,1 - 3 yrs,"Sales   ,     Retail   ,     Business Development",IT-Software  /    Software Services,44,https://www.naukri.com/job-listings-Email-Marketing-Executive-Lead-Generation-Online-Bidding-WebBee-eSolutions-Private-limited-Noida-1-to-3-years-160917002986?src=jobsearchDesk&sid=15083177845699&xp=18,Posted 32 days ago,Email Marketing Executive / Lead Generation / Online Bidding,741,"lead generation,cold calling,email marketing,online marketing,Email Marketing Executive,email marketing officer,internet marketing officer,web marketing officer ",Noida,Openings: 1,Any Postgraduate - Any Specialization,Channel Sales,"INR  1,50,000 - 3,00,000 P.A. Best in the industry","1,50,000 - 3,00,000 P.A.","Experience in Lead Generation writing Proposals, Email Marketing for .IT projects & Web Development Experience with interacting with clients in US, UK, Austrailia.Basic knowledge in of IT Technologies.Should have qualities of time management, patience and must have good analytical skillsGood Verbal & Non- Verbal Skills and ability to talk to Clients with confidence and conviction.Should have an attitude that is well approachable by client and understanding their problems",Any Graduate - Any Specialization
597,https://www.naukri.com/job-listings-Opening-for-Customer-Support-Executive-assistant-Chem-Tech-Laboratories-Private-Limited-Pune-Parvati-Gaon-0-to-5-years-160917002316,Chem Tech Laboratories Private Limited,"Permanent Job, Full Time",Doctorate Not Required,0 - 5 yrs,Other,Chemicals  /    PetroChemical  /    Plastic  /    Rubber,26,https://www.naukri.com/job-listings-Opening-for-Customer-Support-Executive-assistant-Chem-Tech-Laboratories-Private-Limited-Pune-Parvati-Gaon-0-to-5-years-160917002316?src=jobsearchDesk&sid=15083177845699&xp=19,Posted 32 days ago,Opening for Customer Support Executive/assistant,290,"Customer Support,co - ordination,Sample entry,Data Entry Operator ",Pune(Parvati Gaon),Openings: 1,,Other,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,
598,https://www.naukri.com/job-listings-Front-Office-Administrative-Executive-Infinity-Security-Papers-Ltd-Hyderabad-1-to-3-years-160917001881,Infinity Security Papers Ltd,Receptionist,Doctorate Not Required,1 - 3 yrs,"Executive Assistant   ,     Front Office   ,     Data Entry",Pulp and Paper,50,https://www.naukri.com/job-listings-Front-Office-Administrative-Executive-Infinity-Security-Papers-Ltd-Hyderabad-1-to-3-years-160917001881?src=jobsearchDesk&sid=15083177845699&xp=20,Posted 32 days ago,Front Office cum Administrative Executive,727,"Office Administration,Front Office,Travel Management,Overall Administration,overall facilities ",Hyderabad,Openings: 1,Post Graduation Not Required,Other,"INR  1,25,000 - 2,50,000 P.A. Open for the right candidate","1,25,000 - 2,50,000 P.A.","Basic knowledge in MS-Office & Internet applications, secretarial practice is required.	Required Females with smart, good looking, pleasing personality and good communication skills 	Candidates ready to join immediately are desirable",Any Graduate - Any Specialization
599,https://www.naukri.com/job-listings-Excellent-Opening-for-technical-Valuation-Executive-Liases-Foras-Real-Estate-Rating-and-Research-Private-Limited-Delhi-NCR-Mumbai-Bengaluru-Chennai-Pune-Kolkata-1-to-4-years-160917001295,Liases Foras Real Estate Rating and Research Private Limited,"Permanent Job, Full Time",,1 - 4 yrs,Other,Real Estate  /    Property,66,https://www.naukri.com/job-listings-Excellent-Opening-for-technical-Valuation-Executive-Liases-Foras-Real-Estate-Rating-and-Research-Private-Limited-Delhi-NCR-Mumbai-Bengaluru-Chennai-Pune-Kolkata-1-to-4-years-160917001295?src=jobsearchDesk&sid=15083177845699&xp=21,Posted 29 days ago,"Excellent Opening for ""technical Valuation Executive",1085,"Secondary Research,Primary,Research Analysis,Banking,Data Analysis,Report Writing,Market Intelligence,Real Estate,Construction Projects,Financial Institutions ","Delhi NCR,    Mumbai,    Bengaluru,    Chennai,    Pune,    Kolkata",,,Other,"INR  1,25,000 - 3,50,000 P.A.","1,25,000 - 3,50,000 P.A.",Please refer to the Job description above,B.Tech/B.E. - Civil
600,https://www.naukri.com/job-listings-Assistant-Officer-Credit-Legal-Heranba-Industries-Ltd-Mumbai-Mumbai-Suburbs-1-to-4-years-160917000667,Heranba Industries Ltd.,Law Officer,,1 - 4 yrs,"Legal   ,     Regulatory   ,     Intellectual Property",Fertilizers  /    Pesticides,676,https://www.naukri.com/job-listings-Assistant-Officer-Credit-Legal-Heranba-Industries-Ltd-Mumbai-Mumbai-Suburbs-1-to-4-years-160917000667?src=jobsearchDesk&sid=15083177845699&xp=23,Posted 32 days ago,Assistant  / Officer - Credit & Legal,1271,"Legal Cases,Statutory Compliance,Legal Officer,law officer ","Mumbai,    Mumbai Suburbs",,,Other,"INR  2,00,000 - 5,00,000 P.A.","2,00,000 - 5,00,000 P.A.",Please refer to the Job description above,"Any Graduate - Any Specialization, LLB - Law"
601,https://www.naukri.com/job-listings-Java-Architect-Spring-hibernate-Madhees-Techno-Consulting-Pvt-Ltd-Hyderabad-9-to-12-years-150917901115,Madhees Techno Consulting Pvt Ltd,Technical Architect,Doctorate Not Required,9 - 12 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,58,https://www.naukri.com/job-listings-Java-Architect-Spring-hibernate-Madhees-Techno-Consulting-Pvt-Ltd-Hyderabad-9-to-12-years-150917901115?src=jobsearchDesk&sid=15083177845699&xp=25,Posted 33 days ago,Java Architect - Spring/hibernate,228,"Hibernate,Spring,JPA,Core Java,EJB,Maven,Rest,JEE,JBoss,SOAP,Technical Architect,Java Architect,JSON,XML,Hadoop,Kafka,Spark,Storm ",Hyderabad,,Any Postgraduate - Any Specialization,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
602,https://www.naukri.com/job-listings-Looking-for-Datawarehouse-Architect-with-10-years-in-Chennai-Cochin-O-G-SKILLS-INDIA-PVT-LTD-Chennai-Kochi-10-to-15-years-150917001032,O&G SKILLS INDIA PVT LTD,Software Developer,Doctorate Not Required,10 - 15 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,152,https://www.naukri.com/job-listings-Looking-for-Datawarehouse-Architect-with-10-years-in-Chennai-Cochin-O-G-SKILLS-INDIA-PVT-LTD-Chennai-Kochi-10-to-15-years-150917001032?src=jobsearchDesk&sid=15083177845699&xp=27,Posted 33 days ago,Looking for Datawarehouse Architect with 10+years in Chennai/ Cochin,405,"Datawarehouse Architect,datawarehouse,data warehouse ","Chennai,    Kochi",,Any Postgraduate - Any Specialization,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,Any Graduate - Any Specialization
603,https://www.naukri.com/job-listings-Architect-Full-Stack-Java-Cloud-and-Architect-Experience-Fidelity-Investments-Chennai-10-to-12-years-140917900836,Fidelity Investments,Technical Architect,,10 - 12 yrs,"IT Software - Application Programming   ,     Maintenance",Banking  /    Financial Services  /    Broking,20,https://www.naukri.com/job-listings-Architect-Full-Stack-Java-Cloud-and-Architect-Experience-Fidelity-Investments-Chennai-10-to-12-years-140917900836?src=jobsearchDesk&sid=15083177845699&xp=28,Posted 34 days ago,"Architect - Full Stack Java , Cloud and Architect Experience",326,"Technical skills,Javascript,Ajax,jQuery,PLSQL,MVC,Open source,Coding,Selenium,JSON ",Chennai,,M.Tech - Computers,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Bachelors degree in Computer science or any other discipline Demonstrated mastery of previous level skills and responsibilities of relevant job family 10 years of experience in web technology role,B.Tech/B.E. - Computers
604,https://www.naukri.com/job-listings-Executive-Assistant-Business-Analyst-to-CEO-Firestar-Diamond-International-Private-Limited-Mumbai-5-to-10-years-140917002631,Firestar Diamond International Private Limited,Financial Analyst,,5 - 10 yrs,Analytics & Business Intelligence,Retail  /    Wholesale,617,https://www.naukri.com/job-listings-Executive-Assistant-Business-Analyst-to-CEO-Firestar-Diamond-International-Private-Limited-Mumbai-5-to-10-years-140917002631?src=jobsearchDesk&sid=15083177845699&xp=30,Posted 34 days ago,Executive Assistant / Business Analyst to CEO,1500+,"Administration Management,Business Modeling,Business Analysis,Business Correspondence,analysis correspondence,research correspondence ",Mumbai,Openings: 1,CA,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,Any Graduate - Any Specialization
605,https://www.naukri.com/job-listings-Delivery-Solution-Architect-Java-Captive-Unit-AceProHR-Bengaluru-12-to-20-years-140917002566,AceProHR,Solution Architect / Enterprise Architect,Doctorate Not Required,12 - 20 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,161,https://www.naukri.com/job-listings-Delivery-Solution-Architect-Java-Captive-Unit-AceProHR-Bengaluru-12-to-20-years-140917002566?src=jobsearchDesk&sid=15083177845699&xp=31,Posted 34 days ago,Delivery Solution Architect - Java - Captive Unit,476,"Delivery Solution Architect,Java,JEE,Spring,OAuth,SSL,2way SSL,Service oriented architecture,BPM ",Bengaluru,,Any Postgraduate - Any Specialization,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E. - Any Specialization
606,https://www.naukri.com/job-listings-Senior-Technical-Architect-ARRK-SOLUTIONS-PVT-LTD-Navi-Mumbai-15-to-18-years-140917002556,ARRK SOLUTIONS PVT. LTD,Technical Architect,Doctorate Not Required,15 - 18 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,33,https://www.naukri.com/job-listings-Senior-Technical-Architect-ARRK-SOLUTIONS-PVT-LTD-Navi-Mumbai-15-to-18-years-140917002556?src=jobsearchDesk&sid=15083177845699&xp=32,Posted 34 days ago,Senior Technical Architect,320,"Technical Architecture,Global Delivery,Technology Solutions,Solution Delivery,Delivery Management,Technical Leadership,People Management,Technical Design,Cloud Computing,Change Control,Technical Architect ",Navi Mumbai,,,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Competencies	Strong technical skills across a wide range of technologies  	Strong knowledge and experience of building enterprise-strength web-based systems architecture, service-based architecture, enterprise application architecture	Excellent knowledge on mobility, DevOps, cloud, open and closed source technologies and products	Thought leadership in emerging web design technologies, web design integration, prototyping, database driven content and web based user interfaces	Solution oriented experience and well versed in agile / lean ways of working including innovative methodologies like XP.		Expertise in wide variety of projects across domains, complexities and technologies in technical leadership arena	Strong in following technical areas                       o	OOAD/OOPS/UML, Design Patterns, MVC, Struts,  Spring, Hibernate, Java, J2EE                      o	Exposure to JSP, JSF, JavaScript frameworks (Angular, Node, React), Ruby on Rails, Ajax                       o	Exposure to component model design, SOA, Micro-services, open sources framework/tools                       o	Web Services, JMS, XML, SQL & Oracle                      o	Closed Source  Microsoft Dot Net Frameworks 3.5 and above (Web and Smart Client)                      o	Cloud hosting                       o	Mobile development	Must have an experience in SAAS based product architecture/design  	Must have exposure to Test Driven Development / re-factoring ideas / domain driven design patterns / continuous integration / build automation / data-mapper framework / mocks. 	Background in implementing n-tier, Service Oriented Architecture (SOA) and MVP / MVC architecture, product conceptualization to realization. 	Well versed with tools for: code quality, refactoring, unit testing, design, data modelling, profiling, benchmarking 	Champion of estimation frameworks  both traditional and modern	A hands-on style of working and of leading by example	Proven ability to manage technical personnel to get the best from them	Employs a collaborative style of working, and possesses very good relationship management skills	Has attention to detail, a starter-finisher to boot	Experience of working in a global delivery context	Excellent persuasive and presentation skills, particularly in a pre-sales context	Last but not least, the person must be really passionate about technological excellence, loves to learn and teach, develop and nurture others",Any Graduate - Any Specialization
607,https://www.naukri.com/job-listings-Master-Software-Architect-Hewlett-Packard-Enterprise-Bengaluru-16-to-20-years-190817900036,Hewlett Packard Enterprise,Software Developer,,16 - 20 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,17,https://www.naukri.com/job-listings-Master-Software-Architect-Hewlett-Packard-Enterprise-Bengaluru-16-to-20-years-190817900036?src=jobsearchDesk&sid=15083177845699&xp=37,Posted 60 days ago,Master Software Architect,866,"Spring,Javascript,Advanced Java,Rest,Maven,Hibernate,J2Ee,JQuery,Design Patterns,Eclipse ",Bengaluru,,"Any Postgraduate - Any Specialization, M.Tech - Any Specialization, Computers",Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,"B.Tech/B.E. - Any Specialization, Computers"
608,https://www.naukri.com/job-listings-Technical-Architect-Engineering-Manager-for-a-US-Based-Product-MNC-CONFIDENTIAL-Bengaluru-10-to-12-years-190717005929,CONFIDENTIAL,Technical Architect,Ph.D,10 - 12 yrs,IT Software - Client/Server Programming,IT-Software  /    Software Services,1500+,https://www.naukri.com/job-listings-Technical-Architect-Engineering-Manager-for-a-US-Based-Product-MNC-CONFIDENTIAL-Bengaluru-10-to-12-years-190717005929?src=jobsearchDesk&sid=15083177845699&xp=38,Posted 40 days ago,Technical Architect / Engineering Manager for a US Based Product MNC,5000+,"Architect,Principal engineer,Engineering Manager,Technical Manager,Java,C++,C# ",Bengaluru,Openings: 4,"M.Tech - Any Specialization, MCA - Computers, MS/M.Sc(Science) - Any Specialization",Programming & Design,"INR  30,00,000 - 45,00,000 P.A.","30,00,000 - 45,00,000 P.A.",Please refer to the Job description above,B.Tech/B.E. - Any Specialization
609,https://www.naukri.com/job-listings-MSBI-Lead-Architect-Sharepoint-Datasemantics-Bengaluru-8-to-11-years-180817901762,Datasemantics,Technical Architect,Doctorate Not Required,8 - 11 yrs,"IT Software - DBA   ,     Datawarehousing",IT-Software  /    Software Services,236,https://www.naukri.com/job-listings-MSBI-Lead-Architect-Sharepoint-Datasemantics-Bengaluru-8-to-11-years-180817901762?src=jobsearchDesk&sid=15083177845699&xp=40,Posted 60 days ago,MSBI Lead/ Architect - Sharepoint,941,"MDX,SSIS,SSRS,SSAS,MSBI,Sharepoint Development,MS SQL,Data Warehousing,ETL,Data Modeling ",Bengaluru,,Any Postgraduate - Any Specialization,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
610,https://www.naukri.com/job-listings-Exports-Executive-Asian-Market-Confidential-Mumbai-3-to-5-years-170917000395,Confidential,Production Executive,,3 - 5 yrs,"Export   ,     Import   ,     Merchandising",FMCG  /    Foods  /    Beverage,183,https://www.naukri.com/job-listings-Exports-Executive-Asian-Market-Confidential-Mumbai-3-to-5-years-170917000395?src=jobsearchDesk&sid=15083177845699&xp=41,Posted 31 days ago,Exports Executive ( Asian Market ),671,"sales,import,market research,market segmentation,new market development,exports executive,export,Territory Executive ",Mumbai,,Any Postgraduate - Any Specialization,Production/Merchandising/Business Development,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Experience & Qualification:A high caliber Male Graduate/Post Graduate with minimum 3-5 years of prior relevant experienceDrive for resultsExcellent understanding of the marketing mixProven ability to develop market. Strong analytical skills and data-driven thinkingAdvanced communication and interpersonal skills,Any Graduate - Any Specialization
